"IRN","Local Education Agency Name","Org Type","Operating Expenditures","Instruction","Pupil Support","Staff Support","Administration","Operations Support","Operating EPP","Instruction EPP","Pupil Support EPP","Staff Support EPP","Administration EPP","Operations Support EPP","Operating EPEP","Instruction EPEP","Pupil Support EPEP","Staff Support EPEP","Administration EPEP","Operations Support EPEP"
"045484","Mechanicsburg Exempted Village","Public District","7685109.41","4273488.81","143215.41","295008.64","1189724.9800000002","1783671.5700000003","8515.10657418664","4735.028575311336","158.68277394060357","326.8697784103324","1318.21610574469","1976.3093407796794","7298.7617762391465","4058.650972102909","136.01565111308122","280.1778960349629","1129.914845058905","1694.0024119292882"
"044388","Medina City SD","Public District","67675444.70999996","43456306.98999996","3154700.3100000005","1171975.9699999995","7822532.25","12069929.190000001","9625.173668154312","6180.594801375159","448.6788152607955","166.68486323942489","1112.5635266030592","1716.6516616758731","8422.4083466955","5408.2653505645185","392.61174176430325","145.8558600413009","973.5371698999622","1502.1382244254148"
"062109","Medina County Joint Vocational School District","Joint Vocational School District","14745994.310000004","8040095.350000003","1695059.08","630959.8200000001","2817816.4000000004","1562063.66","14595.352655514178","7957.959602468456","1677.7427499584742","624.5140809605905","2789.030241833275","1546.1059802933823","12551.08355746008","6843.343787225174","1442.7530419894356","537.0427558655399","2398.390257210221","1329.5537151697101"
"048520","Meigs Local","Public District","20093403.39000001","11564651.13000001","1240365.9600000002","487949.8100000002","2442761.99","4357674.500000001","11597.220546078888","6674.718418275406","715.8965216976545","281.6278284047971","1409.8781072452525","2515.099670455779","10102.384765637036","5814.373659255898","623.6202964180252","245.3271171270446","1228.150405129213","2190.9132877068555"
"000318","Menlo Park Academy","Community School","2203529.12","1349174.0700000003","121761.43000000001","54908.51","476626.43000000005","201058.68000000002","7581.27339252034","4641.852647161467","418.92193804737553","188.91351246855183","1639.8400362101675","691.7452586327797","7366.965292569963","4510.6363501678425","407.0798160287925","183.57328875995555","1593.4848945093709","672.1909431040016"
"045492","Mentor Exempted Village","Public District","97271575.92999996","58877790.58999997","5992390.140000006","2325821.4900000007","12367740.56","17707833.149999995","12309.195825577224","7450.66837069839","758.3048078669925","294.32022563660564","1565.071183616159","2240.831237759078","10575.101182022498","6401.033260849545","651.4763582966661","252.85698677044496","1344.5871166837549","1925.1474594220876"
"012391","Metro Early College High School","STEM","3498526.1500000004","423335.58","0.0","406746.25000000006","2590724.35","77719.97","8877.418500181639","1074.2029496269804","0.0","1032.1079591271616","6573.89520257296","197.21238885453576","7930.9622695235175","959.6779810626409","0.0","922.0709017767897","5873.026580231746","176.18680645233982"
"048629","Miami East Local","Public District","10925418.790000001","6302224.680000002","676129.5900000001","367806.67","1403042.5299999998","2176215.3200000003","8778.375176717142","5063.722842335652","543.2578213415962","295.5259659899035","1127.3191402515026","1748.5494067984878","8063.372681376875","4651.280403376751","499.0092343248791","271.4552468799413","1035.498503505136","1606.1292932901692"
"046920","Miami Trace Local","Public District","23271991.36","12510397.560000002","1478929.3399999999","780852.1199999998","3241712.26","5260100.08","9467.8498752086","5089.661823304149","601.6795361667467","317.67761222210976","1318.840512679839","2139.9903908357564","8131.67747569278","4371.371425716013","516.7661080731506","272.8446181431959","1132.7160688374859","1837.9792549229353"
"132944","Miami Valley Academies","Community School","1527991.48","777783.8900000001","12535.92","0.0","416189.31","321482.36","8549.246844549252","4351.769335339321","70.13957597690393","0.0","2328.615827918511","1798.7221053145183","7693.086737541785","3915.9635424358908","63.11548274790433","0.0","2095.417744781971","1618.589967576019"
"051284","Miami Valley Career Tech","Joint Vocational School District","28849476.029999997","16481338.29","1362130.5999999999","3688536.64","4070281.2299999995","3247189.2699999996","16178.676231134816","9242.67171342852","763.8776502909473","2068.517293110709","2282.5982046036897","1821.0113697009494","13784.533920794238","7874.928698266202","650.8380062336893","1762.415316635212","1944.816246359643","1551.5356532994917"
"044396","Miamisburg City","Public District","51173254.000000015","31597678.220000014","3287976.9999999977","1500748.2100000004","5509163.15","9277687.42","9630.192757651237","5946.3041367828255","618.7578435548345","282.42281686835975","1036.7584415845251","1745.9495188606916","8111.983778390564","5008.863676236904","521.2100854036221","237.89859317855135","873.3124945563761","1470.6989290151098"
"000360","Miamisburg Secondary Academy","Community School","646318.55","435394.89","57600.32","3199.8","150123.53999999998","0.0","6072.242262218939","4090.588536894332","541.1620901509554","30.062514514937195","1410.4291206587143","0.0","5737.500558772918","3865.088545983823","511.3296967656256","28.405272118464776","1332.6770439050038","0.0"
"051300","Mid-East Career and Technology Centers","Joint Vocational School District","14515406.930000003","8545562.380000003","906706.5099999999","462218.85000000027","2993852.3500000006","1607066.84","15282.33529723038","8997.07119644341","954.612775847378","486.64040081446325","3152.033950115453","1691.9769740096763","11560.354347592733","6805.853235025903","722.1188214300465","368.12014419611006","2384.362642899273","1279.8995040414009"
"134213","Middlebury Academy","Community School","3257117.2","3063789.99","0.0","0.0","193264.71","62.5","9163.472983618185","8619.572178994613","0.0","0.0","543.7249690529414","0.17583557063164218","8206.497876749376","7719.398628867575","0.0","0.0","486.9417754649983","0.15747241680368027"
"044404","Middletown City","Public District","65993359.88000004","36919906.10000004","4461103.310000002","4387877.140000005","7865321.009999997","12359152.319999998","10516.403775768325","5883.389489746528","710.9012751992734","699.2322834692978","1253.3820329439159","1969.4986944093102","8733.398164339751","4885.889137144143","590.3713878082362","580.6808174262695","1040.877145754998","1635.5796762061038"
"143214","Middletown Fitness & Prep Acad","Community School","2189358.0","2189358.0","0.0","0.0","0.0","0.0","8198.91653371009","8198.91653371009","0.0","0.0","0.0","0.0","7133.5601726954355","7133.5601726954355","0.0","0.0","0.0","0.0"
"000780","Midnimo Cross Cultural Community School","Community School","939076.52","459406.43999999994","0.0","83133.51000000001","346302.74","50233.83","12165.130564657471","5951.314089766058","0.0","1076.9409967233103","4486.12861388402","650.7468642840813","9990.288862913574","4887.35789186037","0.0","884.409056556876","3684.1134166771144","534.4084978192126"
"048173","Midview Local","Public District","26726749.630000003","16255409.250000004","970098.9900000001","785892.4300000003","3400103.369999999","5315245.59","8487.330512699995","5162.057969409381","308.0640508909667","249.5675266607025","1079.7347780046932","1687.90618773425","7605.379379793001","4625.648686485878","276.05193138122786","223.63400580324947","967.5353874807366","1512.509368641909"
"045500","Milford Exempted Village","Public District","56098242.47000006","34041052.840000056","2662812.2100000004","1158209.0499999996","6069097.43","12167070.940000001","9144.201903501","5548.8059245914965","434.0473320954592","188.79196447777895","989.2832614429492","1983.273420893316","8057.3962056649125","4889.319841642714","382.459985421575","166.35368228919756","871.70507401268","1747.5576222987459"
"050633","Millcreek-West Unity Local","Public District","5799628.64","3249316.6599999997","232828.02000000005","116379.83","1018018.73","1183085.4","9113.03572977631","5105.695667427669","365.8458492530435","182.86921712547667","1599.6267409410377","1858.9982550290836","8101.187176776413","4538.79448034417","325.22485267578145","162.5646821468588","1422.0152346158168","1652.5879269937866"
"133561","Millennium Community School","Community School","5520957.85","2496258.12","284908.27999999997","43605.92","1954746.74","741438.79","8009.707449766607","3621.526880576418","413.33986507725115","63.2626931353817","2835.911802113286","1075.6662088642715","7461.532296315191","3373.6737516152284","385.05136073582077","58.93306727392178","2641.825264365464","1002.0488523247569"
"049361","Miller City-New Cleveland Local","Public District","3984836.37","2490315.51","109299.36","193292.59000000005","497217.61","694711.2999999999","8682.741168254099","5426.261706354256","238.15734565176768","421.1740139059865","1083.4100603051638","1513.7380420369236","8018.837180753642","5011.3562387997035","219.94724260172754","388.97000115871003","1000.5698321794487","1397.9938660140508"
"045518","Milton-Union Exempted Village","Public District","13126875.529999997","7606715.809999997","818138.4800000002","232212.76","2238749.92","2231058.56","8704.790698152034","5044.221595233941","542.5300342208886","153.98664127046925","1484.576389451345","1479.4760379753882","7657.575660621682","4437.385096765835","477.2618813325505","135.46154033364132","1305.9769522786614","1301.4901899109925"
"049890","Minerva Local","Public District","15104114.870000005","8904893.930000003","746346.09","295765.49","2215244.6000000006","2941864.7600000002","7758.30952800666","4574.046477905771","383.3646679116864","151.92152859484693","1137.8722576575121","1511.1045959368437","6647.067402558952","3918.894332756626","328.4543853489859","130.1614271542464","974.891961302645","1294.6652959964485"
"049627","Minford Local","Public District","12492392.14","7160598.5600000005","460518.94000000006","232338.88000000003","1602433.2100000004","3036502.5500000003","8309.925836266113","4763.222472527502","306.3367043484343","154.5515734731917","1065.9368504797708","2019.8782354372152","7298.751055408431","4183.620375621357","269.0608061043921","135.74531015421783","936.2307035863687","1774.0938599420954"
"045948","Minster Local","Public District","7463259.98","4933677.78","219053.32000000004","180405.03","777848.05","1352275.8000000003","9146.746717900252","6046.5669375479","268.46515344828623","221.0989728975241","953.3071496140767","1657.308504392465","8106.175385202227","5358.684741778909","237.92345910356815","195.94584906215061","844.855027593123","1468.766307664476"
"046672","Mississinawa Valley Local","Public District","7407526.010000002","4588583.570000001","337553.15","278342.74999999994","797054.59","1405991.9500000002","10649.077717709637","6596.559092086879","485.2672435243596","400.14622600171236","1145.8476504447924","2021.257505651893","8888.25156069479","5505.817329884878","405.0282521120628","333.98200408014213","956.3816170152666","1687.0423576024423"
"050039","Mogadore Local","Public District","9027106.260000005","5755013.200000006","322445.03","335410.1000000001","1216721.51","1397516.42","9913.46751919354","6320.091376738717","354.1055394234813","368.343634847105","1336.1900061747042","1534.736962009532","8799.633106443476","5609.993194290729","314.31976973273805","326.9581342222414","1186.0614655839768","1362.3005426137918"
"050740","Mohawk Local","Public District","8511573.810000004","4573345.270000003","438377.77","355016.8000000001","1105742.27","2039091.7000000002","8951.443480015849","4809.691205509599","461.03269720108153","373.36371517127105","1162.8859308886638","2144.469931245233","7874.962432249954","4231.288242915211","405.5899116832671","328.46381001043034","1023.0398079577695","1886.580659683275"
"143453","Mollie Kessler","Community School","758177.81","422717.77","64823.83","64542.57","167738.22","38355.42","11759.035457902512","6556.184025110782","1005.3917503692761","1001.0295199409157","2601.5528951255537","594.8772673559822","5435.4831915704945","3030.5230558161047","464.7311405463359","462.7147481087082","1202.538854828729","274.9753922706162"
"139303","Monroe Local School District","Public District","17549175.410000015","9745260.380000016","852931.5800000001","835759.3600000001","2256753.4299999997","3858470.66","7405.142212584823","4112.161245561821","359.90748852539184","352.66140839712943","952.2715282887797","1628.1405418117022","6528.13012682749","3625.146275773442","317.2826194641454","310.8947132459062","839.4912986515221","1435.315219692475"
"047712","Monroeville Local","Public District","6059280.330000001","3610733.510000001","233939.94999999998","233369.33","885459.51","1095778.03","9327.531591568872","5558.2889467108325","360.12235039718684","359.2439496982739","1363.0581690845936","1686.8181756779854","8217.690768648617","4896.933268835446","317.2730197041599","316.4991359339719","1200.874038673026","1486.1113055020126"
"045526","Montpelier Exempted Village","Public District","8529218.319999998","4806495.759999999","472478.67","230237.16999999998","1244597.16","1775409.56","8302.281523475063","4678.609392297655","459.9074364152367","224.11125273062387","1211.4821801908734","1728.171261840674","7330.608371452567","4131.039531839217","406.08130354843297","197.88197024619578","1069.6940819052795","1525.9114839134427"
"048777","Morgan Local","Public District","20983575.729999997","12404007.259999998","572529.4299999999","315847.18999999994","2814482.1000000006","4876709.749999999","10616.018024496616","6275.439722119605","289.65429089119186","159.79352161761457","1423.9037753944856","2467.2267144737198","9015.529130414534","5329.34377940758","245.98551841691423","135.70277910897192","1209.2336256734009","2095.2634278076675"
"143131","Mound Street Health Careers Acadmy","Community School","1272786.77","647561.6","101653.87","70300.90000000001","312420.33999999997","140850.06","12516.4782888986","6368.066433566432","999.6556271853144","691.3331512237762","3072.3154064685305","1385.107670454545","10779.062539929548","5484.1134032661585","860.8931582120923","595.3690088351038","2645.8464708947695","1192.840498721423"
"143115","Mound Street IT Careers Academy","Community School","1115606.5","483307.2099999998","69248.86000000002","56475.45999999999","390893.2600000001","115681.71","14927.83006244424","6467.0902319357665","926.6127564674397","755.6930419268506","5230.507493309545","1547.926538804638","12961.897707149576","5615.401682535782","804.5817585830865","656.171450672094","4541.671683101725","1344.0711322568864"
"143123","Mound Street Military Careers Academy","Community School","877113.77","370399.03","59790.17000000001","50062.740000000005","247996.39","148865.44","12730.243396226415","5375.8930333817125","867.7818577648767","726.6","3599.3670537010157","2160.6014513788095","10923.731589693938","4613.015692141047","744.637458812408","623.4903077677533","3088.5913461067403","1853.99678486599"
"010180","Mount Auburn International Academy","Community School","4474869.960000001","2645266.6100000013","302438.19000000006","44722.78999999999","569680.3199999998","912762.0500000003","8903.35344853315","5263.112404373221","601.7413077864331","88.98198386406824","1133.4553376906322","1816.0624148187956","7903.697921764134","4672.177827480166","534.1786722591389","78.99121662487231","1006.1926271604827","1612.1575782394739"
"045534","Mount Gilead Exempted Village","Public District","10951946.430000003","6063877.390000002","481340.26999999996","462229.7900000001","1843589.06","2100909.92","8454.37373650795","4681.020499423716","371.5714428500582","356.81907520137355","1423.1617210144968","1621.800998018305","7241.45551113495","4009.451527664395","318.26344049444765","305.62754133250905","1218.9858893242504","1389.127112319347"
"044420","Mount Vernon City","Public District","33179538.890000008","19106459.10000001","1983325.8900000006","1512289.7100000004","5386562.27","5190901.92","8678.682367817246","4997.624899258852","518.7731959821232","395.56553467245783","1408.9485435823253","1357.7701943214884","7220.2044281468825","4157.759426898031","431.59184402506196","329.0895903340556","1172.1706224815746","1129.5929444081598"
"044412","Mt Healthy City","Public District","32049438.42","16590110.729999999","2194196.480000001","1901278.1999999995","3757855.35","7605997.660000003","10060.786482366599","5207.8778912142025","688.7902994226748","596.838976181296","1179.6456403546867","2387.6336751937383","8116.842685376968","4201.612432758328","555.7023313660889","481.51783030639086","951.7146700242308","1926.2954209219295"
"000953","Mt. Healthy Preparatory and Fitness Academy","Community School","2184415.0","2184415.0","0.0","0.0","0.0","0.0","8729.470487534296","8729.470487534296","0.0","0.0","0.0","0.0","7017.835650261108","7017.835650261108","0.0","0.0","0.0","0.0"
"044438","Napoleon Area City","Public District","19329916.98000001","12091953.13000001","1014192.1900000001","603110.6300000001","2239627.1099999994","3381033.92","9353.23715028892","5850.977288318825","490.74085930403584","291.8293315013582","1083.696505769793","1635.9931653949066","8002.902134597699","5006.2665874694485","419.8921728759184","249.6976760541452","927.2422948255135","1399.8034033726724"
"049270","National Trail Local","Public District","9678094.85","5127762.589999999","455006.1999999999","465068.71999999974","1371489.22","2258768.12","8789.179322402346","4656.786859886612","413.21470254084824","422.35299825772256","1245.5204128653193","2051.3043488518424","7819.853685262233","4143.207295241718","367.64280212516866","375.7732694665818","1108.156635943119","1825.073682485644"
"012030","Near West Intergenerational School","Community School","1279182.8800000004","697749.7300000002","24176.16","12803.61","424570.09","119883.29000000001","11624.005698607029","6340.490452562589","219.69010530412604","116.34711340316085","3858.091929449601","1089.3860978875505","10527.615021400441","5742.447505806286","198.968661287728","105.37310893666186","3494.1918993798104","986.6338459899533"
"044446","Nelsonville-York City","Public District","12455833.400000006","7463331.610000005","338319.8800000001","247763.09999999998","1649902.54","2756516.2700000005","9970.316459405658","5974.050519428555","270.8093597420906","198.32286083429543","1320.6703977733996","2206.463321627318","8313.675298049973","4981.418236311072","225.81239960990735","165.37006381590527","1101.231330774535","1839.843267538553"
"046995","New Albany-Plain Local","Public District","53629149.56000005","31150000.73000005","4214584.420000001","2444258.6100000003","6499503.03","9320802.77","11967.252964025543","6951.069364775708","940.4773021051211","545.4321266579383","1450.3529803962165","2079.921190090561","10641.379987972325","6180.9481804795105","836.2801698809545","485.00274330814943","1289.665826190801","1849.4830681129101"
"012037","New Beginnings Academy","Community School","885690.0800000001","506199.14","0.0","0.0","213806.97000000003","165683.97","7003.348023194515","4002.6289404322597","0.0","0.0","1690.6191618344749","1310.0999209277802","6582.873833483758","3762.314999890234","0.0","0.0","1589.116035068889","1231.442798524635"
"044461","New Boston Local","Public District","4473599.989999998","2440191.6399999987","207882.46000000002","188145.1","846293.81","791086.9800000001","9240.781919053587","5040.521914418574","429.40729657333117","388.63730376540207","1748.1260182260896","1634.0893860701904","7627.255424271106","4160.399893610292","354.428787596144","320.77761483655365","1442.8869517342705","1348.7621764938467"
"045955","New Bremen Local","Public District","8535687.2","5366611.0","242066.9","303897.31000000006","1077847.3000000003","1545264.6900000002","10135.186118457454","6372.258031006698","287.4277169643738","360.844502098034","1279.824662831699","1834.8312055566496","8882.786533897037","5584.841478664274","251.91042610162668","316.2551379525171","1121.6774065991176","1608.102084579503"
"000677","New Day Academy Boarding & Day School","Community School","2033537.5699999998","1329760.9299999997","14572.99","0.0","658789.9800000001","30413.670000000002","8307.558630259215","5432.438059259961","59.53466049962442","0.0","2691.337728211875","124.24818228775375","7605.940202385662","4973.639172571936","54.506635208103994","0.0","2464.0396458526448","113.75474875297769"
"045963","New Knoxville Local","Public District","4365885.240000001","2840225.730000001","61718.39000000001","95012.79","655191.23","713737.1","10273.320115575067","6683.306253094019","145.228915244668","223.5736289632545","1541.723813772844","1679.4875045002811","9325.942017685364","6066.989629603294","131.8362931969536","202.9562670040579","1399.5501680836562","1524.609659797402"
"048710","New Lebanon Local","Public District","10919841.68","6296611.979999999","525212.76","584947.2000000002","1318403.79","2194665.95","9470.43847404528","5460.855395068917","455.5006633908918","507.3064821362008","1143.4105313093803","1903.3654021398906","7978.162197630917","4600.377289717807","383.7264962568028","427.36916664253806","963.2410053944418","1603.4482396193262"
"044479","New Lexington City","Public District","20138215.330000006","12122180.910000006","1099194.4700000002","563491.6799999998","2478209.8499999996","3875138.42","10617.263577429194","6391.052421761472","579.516964120305","297.08390700023284","1306.5610207491636","2043.04926379802","9159.915319555013","5513.8029266432695","499.97122882701603","256.3055358924791","1127.219666594315","1762.6159615979336"
"047720","New London Local","Public District","9657778.22","5750224.54","461887.8300000002","293324.94","1260130.2799999998","1892210.63","8252.275489313046","4913.390631731485","394.6689944098749","250.63717116152822","1076.7427027316","1616.835989278556","7298.349136191937","4345.424521916458","349.0470135374541","221.66462862434125","952.2760339931788","1429.9369381205047"
"046136","New Miami Local","Public District","6957168.57","3570115.8299999996","511516.5900000001","15114.9","1065780.14","1794641.1099999999","9502.941124394998","4876.495401599932","698.6911399390307","20.64575600776595","1455.771240852578","2451.3375859956896","7951.4342893725425","4080.3296832713813","584.6186580626314","17.275006769088108","1218.0933471514645","2051.117594117976"
"044487","New Philadelphia City","Public District","25796513.09000001","16463565.43000001","1364923.1600000004","259192.06000000003","3653053.5500000007","4055778.890000001","8924.063918149477","5695.417427361928","472.182479884244","89.66508389901286","1263.7399195343282","1403.0590074699637","7567.049405721037","4829.358625659548","400.38128217943887","76.03039669539349","1071.5726035589805","1189.706497627677"
"045559","New Richmond Exempted Village","Public District","24413965.469999984","14638452.389999986","1153760.5199999993","175265.78","2914140.43","5532346.3500000015","10312.593345030618","6183.362833217831","487.35479186827354","74.03322981924418","1230.9489518133037","2336.893538311967","8930.81604641309","5354.858294524573","422.05445806808996","64.11356820892183","1066.0149472942283","2023.7747783172783"
"049718","New Riegel Local","Public District","3736601.909999999","2102254.4299999992","112300.86","124357.73999999999","611842.96","785845.92","10168.294915268398","5720.7975444110025","305.60072794007334","338.4107287244494","1664.9886203988924","2138.4972937939806","9099.558836239747","5119.514557688231","273.4806403099877","302.84215421594246","1489.9904103134934","1913.7310737120924"
"044453","Newark City","Public District","59546318.52999991","36199147.759999916","3550146.130000003","2605067.92","6337515.089999998","10854441.629999997","9703.135005348202","5898.689061975628","578.5000322186086","424.498547515187","1032.7047252420884","1768.7426383966902","8077.939084749694","4910.7067866473035","481.60599828941156","353.3985053802052","859.7351122540008","1472.4926821787733"
"000162","Newark Digital Academy","Community School","1382588.48","891151.16","102233.56","68556.39","284122.74","36524.63","4560.155502620293","2939.2606149448443","337.1942829919007","226.11775204309734","937.1146186828888","120.46823395756213","3955.55165680946","2549.561563977209","292.4877022261384","196.13814665183344","812.8681753114588","104.49606864282023"
"047217","Newbury Local","Public District","7361911.26","4126566.9599999995","450077.26999999996","101636.5","1132262.47","1551368.0600000003","14178.75151888561","7947.605653682272","866.8311190195451","195.74790130643566","2180.692981660536","2987.873863216823","12649.56676595531","7090.4527956379125","773.3429914644059","174.6364017715716","1945.504259019073","2665.630318062346"
"045542","Newcomerstown Exempted Village","Public District","10716853.859999998","6229515.8199999975","369892.27999999997","319627.94","1327513.4000000001","2470304.420000001","9784.4171242124","5687.506992351581","337.7092200589146","291.818208064352","1212.0110074526506","2255.371696284901","7989.419654939923","4644.107009691666","275.7548708462599","238.2827814453335","989.6618717310872","1841.6131212255773"
"045567","Newton Falls Exempted Village","Public District","11109718.199999996","6419541.2399999965","681991.8500000002","160652.84","1588755.4799999997","2258776.7899999996","8636.780274404022","4990.60067539383","530.1857033047256","124.8927519636804","1235.1107150958426","1755.9904286459434","7448.120752132388","4303.756177075101","457.21750627033566","107.70405963069383","1065.1253657047805","1514.317643451477"
"048637","Newton Local","Public District","5354046.81","3180093.099999999","184402.31999999998","132509.4","877586.6600000001","979455.3300000001","9606.770376003864","5706.043534948901","330.87322690822435","237.76171999176944","1574.654429975777","1757.4374641791917","8721.348561444313","5180.137822318363","300.3778198679951","215.8480689614757","1429.5241387203562","1595.4607115761219"
"013199","Nexus Academy of Cleveland","Community School","1052983.15","420664.31","87999.98","0.0","354258.51","190060.35000000003","23456.87866967114","9370.968263196737","1960.3398722890172","0.0","7891.673182774559","4233.897351410829","21427.385368251147","8560.190427586107","1790.7309189690202","0.0","7208.884219802048","3867.5798018939745"
"013201","Nexus Academy of Columbus","Community School","1094935.61","424757.36","58386.66","0.0","338212.5","273579.09","38205.191913343544","14820.904815950911","2037.2645935582811","0.0","11801.126342024534","9545.896161809811","34902.62323613531","13539.742398966722","1861.1574757316846","0.0","10781.002420088807","8720.720941348098"
"013200","Nexus Academy of Toledo","Community School","1079877.05","405078.1","64213.32","0.0","365341.65","245243.98000000004","32293.398471902718","12113.738777522176","1920.2800262898447","0.0","10925.432188629638","7333.947479461057","27297.843967108136","10239.83125513467","1623.2266348932817","0.0","9235.347076211901","6199.439000868283"
"044495","Niles City","Public District","21440333.429999996","12668390.069999997","1199019.65","491518.71000000025","3347500.5","3733904.5","8639.77774656571","5104.961402253714","483.1670796345916","198.06652851474274","1348.9370592553134","1504.6456769073468","7414.809327262301","4381.167725731265","414.66249176661154","169.98418085851273","1157.6815263369353","1291.313402568977"
"008278","Noble Academy-Cleveland","Community School","2501706.2300000004","1467914.7500000002","12080.21","51827.0","543437.05","426447.22","8521.26843573364","4999.985799900589","41.14740209526274","176.53222985289017","1851.0458683924705","1452.557135492427","8180.986285139293","4800.319995007437","39.50425159696009","169.4827198795096","1777.1275458216194","1394.5517728337663"
"008280","Noble Academy-Columbus","Community School","1943924.8300000003","1194581.7200000002","15360.74","42344.31","303978.5","387659.56","7923.500230137715","4869.15357387472","62.61087108244077","172.59677167147595","1239.0261585922112","1580.1128549168668","7401.762509000761","4548.535032104943","58.48814094447692","161.23181379781334","1157.4401592690638","1476.0673628844643"
"048900","Noble Local","Public District","10304744.46","5368692.18","445811.9599999999","214609.16999999998","1953232.77","2322398.38","10984.933262364944","5723.065286325456","475.23882296874626","228.77495110068287","2082.1604754587206","2475.6937265113374","9816.307457541674","5114.220278663724","424.6808142207215","204.43685955583885","1860.6510312693167","2212.318473832072"
"050047","Nordonia Hills City","Public District","38160824.02999999","22439856.26999999","2958616.4500000007","832025.2599999999","5164608.890000001","6765717.159999999","10259.12429678387","6032.71235691644","795.3919937157985","223.68098114688217","1388.4491725108326","1818.8897924939167","9042.048058729126","5317.030331022285","701.0318253928589","197.144914404423","1223.732531331287","1603.1084565782724"
"050708","North Baltimore Local","Public District","7379953.509999996","4489472.179999996","364049.3","131974.75999999998","1023858.1100000001","1370599.1600000001","10654.221889116621","6481.31898201295","525.5672702438997","190.5280805492382","1478.1138488379963","1978.6937074725372","9077.217551414116","5521.974577978253","447.77445969846286","162.3267146862645","1259.3280965329132","1685.8137025182225"
"044503","North Canton City","Public District","41997441.98999999","25150994.079999987","2316654.3900000006","1386416.42","4459782.51","8683594.590000002","9278.866986233526","5556.831977896062","511.83898159803095","306.31326431198386","985.3392667980611","1918.5434956293893","8253.395048376862","4942.707940427773","455.2721062339762","272.46046124763944","876.4425912805873","1706.511949186888"
"012054","North Central Academy","Community School","854597.3899999999","562317.1","25951.44","8125.0","219371.78000000003","38832.07","7752.39762785518","5101.005225562887","235.41597979304154","73.70515223118497","1990.0099003232024","352.2613699448653","6481.108166084117","4264.508634573222","196.81090964441398","61.61849365048196","1663.6749086799912","294.49521953600873"
"050641","North Central Local","Public District","6360807.080000002","3688238.530000001","337050.9","234647.38000000006","919968.9199999999","1180901.35","10225.33373876033","5929.038469974285","541.8271449052552","377.2080714363869","1478.8986865935412","1898.3613658508596","8979.990250883018","5206.940821467441","475.83801206109626","331.26789702844485","1298.7836022713295","1667.159918054706"
"044511","North College Hill City","Public District","13168677.950000003","7836864.630000003","1142765.75","459887.14999999997","1392314.7799999998","2336845.6399999997","7882.775974865389","4691.15035375562","684.060042564791","275.2886349665278","833.4401933820536","1398.836750196395","6418.114409632627","3819.509748747654","556.9580602363835","224.13854719713004","678.5825871201048","1138.9254663313543"
"143529","North Dayton School Of Science & Discovery","Community School","5674180.0","2568301.0","193025.0","439475.0","954717.0","1518662.0","11428.198053477445","5172.739054620081","388.7659413822762","885.1335945549841","1922.8672620575705","3058.6922008625324","9996.964006034226","4524.920367993562","340.0780337008619","774.2820560066638","1682.0529988384187","2675.63054949472"
"048025","North Fork Local","Public District","15438279.199999994","9311767.789999994","565700.5199999998","102931.42000000001","1940445.9299999997","3517433.540000001","9013.492420111672","5436.587025385898","330.27886612344923","60.09553020399653","1132.9108934428098","2053.6201049555175","7787.398987320093","4697.055294738149","285.35146951963725","51.92081484518168","978.8025254933464","1774.2688827237785"
"044529","North Olmsted City","Public District","52413448.97000002","31368866.99000002","3199299.6700000004","1105921.9400000006","7454602.059999998","9284758.31","13483.454648983601","8069.697830641803","823.0256328608323","284.5004214822989","1917.7098774736414","2388.5208865250256","11196.192203905703","6700.796664608294","683.4118862071915","236.23926389281215","1592.3996437472247","1983.3447454501802"
"044537","North Ridgeville City","Public District","31321682.290000007","19844704.05000001","1753209.0700000005","675055.2999999999","3462107.7699999996","5586606.1","8187.3924951699655","5187.345286996686","458.2835190421669","176.45740244320407","904.9844421229399","1460.3218445649695","6891.915613356007","4366.560659747508","385.7701144892868","148.53685440242432","761.7903270413431","1229.2576576754461"
"044545","North Royalton City","Public District","46903521.41","29108625.759999998","2791049.24","910360.9600000003","5925586.829999998","8167898.62","10608.026424252237","6583.40913332608","631.2430964511055","205.89356255090692","1340.1719056948955","1847.3087262292484","9444.961664930794","5861.603695354971","562.0335591927197","183.31937794795095","1193.2353641924296","1644.7696682427227"
"050336","North Union Local","Public District","15410713.380000008","8996435.910000008","768882.06","571267.3300000001","1583886.1600000001","3490241.92","10574.742980562245","6173.302633271779","527.6024520329659","392.0003596836757","1086.8535829241205","2394.9839526497035","9241.1805365485","5394.798175773873","461.06742449669207","342.5658761529719","949.7923680091529","2092.95669211581"
"011923","Northeast Ohio College Preparatory School","Community School","3539842.7","1686794.0599999998","66306.3","0.0","988986.7699999999","797755.5700000001","8732.89715373007","4161.371081687553","163.57961288629355","0.0","2439.859756708877","1968.086702447346","7570.96401951109","3607.6905724045387","141.81494888654464","0.0","2115.2305020340277","1706.2279961859776"
"046250","Northeastern Local","Public District","28821237.060000017","17060619.220000017","1803299.7700000003","959433.03","3476599.5099999993","5521285.530000002","8071.425840633207","4777.849144463878","505.0165033403987","268.69049841884237","973.6263250647133","1546.2433693453754","7187.893796152774","4254.8457859276505","449.73528382569424","239.2785122236198","867.0491137356042","1376.9851004402053"
