"Sponsor IRN","Sponsor Name","School IRN","School Name","1998-1999","1999-2000","2000-2001","2001-2002","2002-2003","2003-2004","2004-2005","2005-2006","2006-2007","2007-2008","2008-2009","2009-2010","2010-2011","2011-2012","2012-2013"
"048660","Montgomery County ESC                                       ","143115","Mound Street IT Careers Academy                             ","NA","NA","NA","NA","111.21","118.36","133.69","133.06","110.61","118.6","114.99","103.69999999999999","96.66999999999999","84.25","74.82"
"048660","Montgomery County ESC                                       ","143123","Mound Street Military Careers Academy                       ","NA","NA","NA","NA","96.17","118.3","128.03","107.7","94.52","79.3","79.59","81.54","75.27","64.0","68.4"
"048660","Montgomery County ESC                                       ","143131","Mound Street Health Careers Acadmy                          ","NA","NA","NA","NA","115.75","119.12","122.36","127.29","107.17","111.58","143.24","144.23000000000002","146.16000000000003","128.97","101.44"
"048793","Cardington-Lincoln Local                                    ","151076","Cardington Lincoln Local Digital Academy                    ","NA","NA","NA","NA","NA","NA","22.98","43.1","43.7","36.73","39.14","41.69","36.53","42.27","33.11"
"048843","Franklin Local                                              ","148932","Franklin Local Community School                             ","NA","NA","NA","NA","NA","24.63","18.27","44.51","83.82","69.77","66.08","61.71","78.37","85.8","86.94"
"048850","Maysville Local","012033","Foxfire Intermediate School","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","47.28","80.23","80.19"
"048850","Maysville Local                                             ","149328","Foxfire High School                                         ","NA","NA","NA","NA","NA","63.71","101.11","100.52","103.16","159.78","241.53","269.45000000000005","280.25000000000006","276.09","236.35"
"049163","Portage County ESC","011947","Imagine Akron Academy","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","37.92","145.14000000000001","104.72"
"049163","Portage County ESC","011948","Imagine Cleveland Academy","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","20.51","146.45999999999998","211.53"
"049163","Portage County ESC","012052","Imagine on Superior","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","40.550000000000004","165.61","179.42000000000002"
"049163","Portage County ESC","012078","Quest Community School","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","26.85","46.94"
"049163","Portage County ESC","012558","Global Village Academy","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","58.56","119.25"
"049163","Portage County ESC","012644","STEAM Academy of Warren","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","113.92999999999999","141.79"
"049197","Field Local","011487","Falcon Academy of Creative Arts","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","149.55999999999997","154.56","165.4"
"049684","Seneca East Local","000311","Bridges Community Academy","NA","NA","NA","NA","NA","NA","85.9","118.08","143.41","157.86","165.33","175.98000000000002","165.45","143.45000000000002","127.26"
"049965","Summit County ESC","011381","Greater Summit County Early Learning Center","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","29.950000000000003","38.650000000000006","63.629999999999995","96.84"
"050401","Warren County ESC                                           ","000282","Greater Ohio Virtual School                                 ","NA","NA","NA","NA","NA","NA","119.73","122.56","119.28","188.33","233.14000000000001","266.12","328.21999999999997","311.25","395.56"
"050401","Warren County ESC","012545","Imagine Woodbury Academy","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","91.99000000000001","162.86"
"050526","Tri-County ESC","009971","Ashland County Community Academy","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","53.31999999999999","98.24","109.92999999999999","106.38","118.83"
"050526","Tri-County ESC","012501","Beacon Hill Academy","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","51.97","69.22"
"050765","Dept Of Education","000736","Phoenix Village Academy Primary 2","NA","NA","NA","NA","NA","NA","NA","27.94","22.73","40.64","52.12","59.13","59.74","43.45","66.4"
"050765","Dept Of Education","000738","Phoenix Village Academy: Secondary I","NA","NA","NA","NA","NA","NA","NA","NA","24.67","23.16","33.059999999999995","72.50999999999999","78.97","119.74000000000001","101.69"
"050765","Dept Of Education","000946","Cleveland Community School","NA","NA","NA","NA","NA","NA","NA","37.08","153.42","285.59","230.55","152.16","186.03","200.45000000000002","128.85"
"050765","Dept Of Education","000949","Villaview Community School","NA","NA","NA","NA","NA","NA","NA","NA","63.45","231.51","74.92999999999999","96.64","87.02","67.58","115.05"
"050765","Dept Of Education","008066","Lion of Judah Academy","NA","NA","NA","NA","NA","NA","NA","NA","47.46","97.56","158.49","134.10999999999999","131.78","188.35999999999999","157.22"
"051490","Scioto County Career Technical Center","013233","Southern Ohio Academy","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","69.46"
"062893","Bowling Green State University","133942","Toledo School For The Arts","NA","127.22","181.72","207.94","274.0","319.97","361.13","373.03","397.18","450.81","506.66","522.23","541.24","565.34","571.31"
"065268","Tri-Rivers                                                  ","143305","Treca Digital Academy                                       ","NA","NA","NA","612.55","828.51","969.31","1119.4","1161.46","1335.13","1455.63","1533.2599999999995","1635.5500000000002","2002.6799999999976","2133.4700000000003","1981.97"
"083246","St Aloysius Orphanage","000195","Hope Academy East Campus","NA","NA","NA","NA","NA","285.35","433.41","437.88","420.82","373.98","384.6","379.0","391.64","389.97999999999996","373.99"
"083246","St Aloysius Orphanage                                       ","000664","Life Skills Center of Columbus Southeast                    ","NA","NA","NA","NA","NA","NA","140.28","179.89","247.31","260.31","258.7","252.47","221.7","170.12","145.81"
"083246","St Aloysius Orphanage","000777","Educational Academy at Linden","NA","NA","NA","NA","NA","NA","NA","NA","8.02","32.7","113.17","98.68","102.51","115.99000000000001","87.88"
"083246","St Aloysius Orphanage","000779","Educational Academy for Boys & Girls","NA","NA","NA","NA","NA","NA","NA","NA","4.72","34.64","34.81","34.02","58.73","87.1","93.98"
"083246","St Aloysius Orphanage","000780","Midnimo Cross Cultural Community School","NA","NA","NA","NA","NA","NA","NA","NA","8.1","58.93","128.41","131.12","135.96","112.27","79.0"
"083246","St Aloysius Orphanage                                       ","000813","Life Skills Center of Dayton6                                ","NA","NA","NA","NA","NA","NA","NA","343.44","306.04","293.81","320.13","333.07","289.95000000000005","261.27","291.79"
"083246","St Aloysius Orphanage","008000","Mansfield Preparatory Academy of Excellence","NA","NA","NA","NA","NA","NA","NA","NA","72.56","104.86","151.22","162.99","136.87","121.34","122.19"
"083246","St Aloysius Orphanage","008061","Arts and Science Preparatory Academy","NA","NA","NA","NA","NA","NA","NA","24.64","20.93","117.52","157.03","206.84","197.20999999999998","184.08999999999997","158.87"
"083246","St Aloysius Orphanage","008064","Academy of Arts and Sciences","NA","NA","NA","NA","NA","NA","NA","118.3","149.41","163.4","160.11","121.83999999999999","142.57999999999998","122.82","230.68"
"083246","St Aloysius Orphanage                                       ","008282","Life Skills Center of Columbus North                        ","NA","NA","NA","NA","NA","NA","NA","NA","252.16","224.16","240.67000000000002","222.73000000000002","170.15000000000006","130.81","132.22"
"083246","St Aloysius Orphanage","008286","Harvard Avenue Community School","NA","NA","NA","NA","NA","NA","NA","NA","326.14","495.79","603.1400000000001","625.75","650.35","611.4200000000001","607.34"
"083246","St Aloysius Orphanage","008287","Groveport Community School","NA","NA","NA","NA","NA","NA","NA","NA","262.79","363.35","904.35","992.52","981.6199999999999","995.6","972.08"
"083246","St Aloysius Orphanage","009163","C.M. Grant Leadership Academy","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","55.06","120.85","160.72","209.2","137.49"
"083246","St Aloysius Orphanage","009953","Sullivant Avenue Community School","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","353.77","466.76","459.24","455.69","443.11"
"083246","St Aloysius Orphanage","009954","Harrisburg Pike Community School","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","305.47","417.87","386.52","419.04","416.53000000000003"
"083246","St Aloysius Orphanage","009955","Madison Avenue School of Arts","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","305.93","351.79","403.16","566.01","594.46"
"083246","St Aloysius Orphanage","009957","Klepinger Community School","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","164.72","330.89","419.7899999999999","465.73","460.56"
"083246","St Aloysius Orphanage","011390","Bella Academy of Excellence","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","193.89999999999998","320.84","375.40999999999997","409.17999999999995"
"083246","St Aloysius Orphanage","012009","Zenith Academy East","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","101.01","179.68","213.58"
"083246","St Aloysius Orphanage","012060","Akros Middle School","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","85.06","126.63","122.5"
"083246","St Aloysius Orphanage","012090","Academy of New Media Middle","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","119.66","83.93"
"083246","St Aloysius Orphanage","012513","Cincinnati College Preparatory Academy East","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","360.0","345.9"
"083246","St Aloysius Orphanage","012536","UBAH Math & Reading Academy","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","68.36"
"083246","St Aloysius Orphanage","012671","Constellation Schools: Eastside Arts Academy","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","45.09","85.85"
"083246","St Aloysius Orphanage","012683","Accelerated Achievement Academy of North Cincinnati","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","52.15","121.86"
"083246","St Aloysius Orphanage","012684","Broadway Academy","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","251.9","345.54999999999995"
"083246","St Aloysius Orphanage","013082","The Haley School","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","80.63999999999999"
"083246","St Aloysius Orphanage","013226","Life Skills High School of Cleveland","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","133.82"
"083246","St Aloysius Orphanage                                       ","132795","Life Skills Center-Springfield                              ","NA","NA","NA","172.67","234.06","273.5","232.55","177.11","201.37","205.56","242.79999999999998","213.16","152.75","134.45","134.55"
"083246","St Aloysius Orphanage                                       ","132803","Life Skills Center-Middletown                               ","NA","NA","NA","133.78","302.27","348.56","321.21","296.52","278.96","276.52","265.78999999999996","267.63","229.52999999999997","203.04","186.7"
"083246","St Aloysius Orphanage","133439","Cornerstone Academy Community3","NA","NA","20.86","49.47","49.38","52.42","55.93","61.17","1.34","87.12","149.78","268.30999999999995","392.20000000000005","458.28999999999996","492.07"
"083246","St Aloysius Orphanage                                       ","133488","Life Skills Of Trumbull County                              ","NA","NA","105.23","309.99","302.58","324.87","344.65","287.43","292.59","347.58","362.96000000000004","328.56","283.03000000000003","254.55","199.96"
"083246","St Aloysius Orphanage                                       ","133835","Invictus High School                                        ","NA","276.81","408.46","524.42","539.72","625.35","613.57","449.66","302.08","227.9","267.28999999999996","320.34999999999997","245.38","213.18","88.16"
"083246","St Aloysius Orphanage                                       ","133868","Towpath Trail High School                                   ","NA","340.82","602.97","591.18","617.22","604.66","588.91","331.42","187.65","166.71","178.7","191.51999999999998","191.79","171.69","165.12"
"083246","St Aloysius Orphanage","134197","Green Inspiration Academy","271.15","336.83","389.88","444.7","463.35","499.92","523.36","466.25","452.08","449.38","453.21999999999997","449.01","440.47","448.05","464.88"
"083246","St Aloysius Orphanage","134221","Colonial Preparatory Academy","246.0","260.9","253.26","264.93","251.04","252.83","264.96","260.16","246.31","250.65","253.44","256.93","269.24","289.89","282.78000000000003"
"083246","St Aloysius Orphanage                                       ","142919","Life Skills Center of Elyria                                ","NA","NA","NA","5.72","289.17","430.96","487.96","346.52","238.5","218.3","197.23000000000002","199.01999999999998","146.05000000000004","126.08","142.52"
"083246","St Aloysius Orphanage","142968","Hope Academy Northcoast","NA","NA","NA","NA","283.73","300.27","288.18","297.91","258.55","245.25","285.56","281.59999999999997","273.96","278.96","289.7"
"083246","St Aloysius Orphanage","143313","West Preparatory Academy","NA","NA","NA","240.96","301.82","305.58","382.6","507.22","505.92","502.68","457.77","438.64000000000004","432.56000000000006","415.43","443.35999999999996"
"083246","St Aloysius Orphanage","143412","Crittenton Community School","NA","NA","NA","NA","18.37","39.55","102.98","116.02","96.55","83.27","89.52000000000001","85.63","95.63000000000001","77.13","48.12"
"083246","St Aloysius Orphanage","143610","Arts & College Preparatory Academy","NA","NA","NA","NA","58.98","99.36","139.06","174.77","197.91","204.34","235.06","251.37","249.63","237.14","261.43"
"083246","St Aloysius Orphanage","143636","World Collegiate Preparatory School","NA","NA","NA","111.29","163.78","227.09","259.22","289.64","304.44","252.12","106.33000000000001","97.28999999999999","105.93","123.72","112.2"
"083246","St Aloysius Orphanage                                       ","151183","Lake Erie International High School                         ","NA","NA","NA","NA","187.25","557.28","586.74","504.83","412.34","352.63","327.07","374.2","279.65000000000003","190.83","148.88"
"083246","St Aloysius Orphanage                                       ","151191","Life Skills Center Of Summit County                         ","NA","NA","NA","NA","NA","146.79","290.66","226.48","210.97","190.08","185.92000000000002","191.52999999999997","149.43999999999997","126.82","110.04"
"083246","St Aloysius Orphanage                                       ","151209","Life Skills Of Northeast Ohio                               ","NA","NA","NA","NA","NA","271.07","577.71","447.73","334.58","258.47","315.43","353.21000000000004","300.28000000000003","269.35","203.87"
"123257","North Central Ohio ESC                                      ","000743","Pschtecin Public School                                     ","NA","NA","NA","NA","NA","NA","NA","46.38","64.21","83.81","80.95","86.69","81.14999999999999","85.46","61.93"
"123257","North Central Ohio ESC","011511","Lakeland Academy Community School","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","83.45","51.849999999999994","27.45","28.63"
"123257","North Central Ohio ESC","011967","Richland Academy School of Excellence","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","48.690000000000005","85.1","158.37"
"123257","North Central Ohio ESC","012054","North Central Academy","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","45.6","94.05","109.36"
"123257","North Central Ohio ESC","013195","Academy of Educational Excellence","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","55.019999999999996"
"123257","North Central Ohio ESC","142943","Focus Learning Academy of Northern Columbus","NA","NA","NA","NA","192.39","577.27","563.34","394.25","113.53","198.92","239.08999999999997","312.44","311.28","181.38","187.56"
"123521","Mid-Ohio ESC                                                ","149047","Goal Digital Academy                                        ","NA","NA","NA","NA","21.43","39.8","64.21","73.06","158.34","240.22","327.94","347.96","322.0900000000001","317.88","344.04"
"Suspended","Suspended","9162.0","Bridge Academy of Ohio","NA","NA","NA","NA","NA","NA","NA","NA","NA","75.76","78.26","84.56","89.23","NA","NA"
"Suspended","Suspended","149260.0","Canton Local Digital Academy                                                                                                                                                                                                                              ","NA","NA","NA","NA","NA","14.49","27.17","33.62","32.04","28.54","NA","NA","NA","NA","NA"
"Suspended","Suspended","652.0","Five R'S Academy","NA","NA","NA","NA","NA","NA","NA","NA","NA","27.0","29.0","29.83","NA","NA","NA"
"Suspended","Suspended","11530.0","L.E.A.D. Academy","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","","100.94","NA","NA"
"Suspended","Suspended","11434.0","L.E.A.R.N. Academy","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","128.01","159.97","NA","NA"
"Suspended","Suspended","012570","Leadership Academy of Mathematics & Science of Cincinnati7","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Suspended","Suspended","12024.0","Notten School for Science, Technology, Engineering and Mathe","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","68.94","NA","NA"
"Suspended","Suspended","740.0","Phoenix Village Academy Primary 1                                                                                                                                                                                                                           ","NA","NA","NA","NA","NA","NA","NA","NA","34.33","49.44","13.42","NA","NA","NA","NA"
"Suspended","Suspended","11978.0","Rising Heights Preparatory School","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Suspended","Suspended","151043.0","River Valley Academy                                                                                                                                                                                                                                   ","NA","NA","NA","NA","NA","NA","32.44","42.47","51.89","69.86","59.31","NA","NA","NA","NA"
"Suspended","Suspended","012627","STEAM Academy of Youngstown","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","36.86","?"
"Suspended","Suspended","012685","Steve Sanders Academy, The","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","85.49","NA"
"Suspended","Suspended","143354","The ISUS Institute of Health Care","NA","NA","NA","NA","NA","NA","13.09","44.8","74.45","67.38","38.77","90.35","69.69","65.08","NA"
"Closed","Closed","7982.0","Academy of Arts and Humanities","NA","NA","NA","NA","NA","NA","NA","32.31","110.41","127.26","293.0","233.05","175.19","NA","NA"
"Closed","Closed","134262.0","Academy Of Business & Tech                                                                                                                                                                                                                                     ","NA","273.65","274.52","358.22","405.78","387.0","351.83","314.25","231.64","176.93","200.31","190.07","NA","NA","NA"
"Closed","Closed","133900.0","Academy of Cleveland                                                                                                                                                                                                                                           ","NA","NA","NA","77.65","108.54","107.22","114.63","138.37","133.03","109.46","NA","NA","NA","NA","NA"
"Closed","Closed","133918.0","Academy Of Dayton                                                                                                                                                                                                                                              ","NA","NA","75.94","69.1","117.11","195.88","164.89","112.22","84.2","90.78","125.88","115.5","NA","NA","NA"
"Closed","Closed","133231.0","Akron Community School                                                                                                                                                                                                                                         ","NA","NA","NA","NA","25.3","26.12","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Closed","Closed","133447.0","Alliance Academy of Toledo                                                                                                                                                                                                                                     ","NA","NA","117.34","146.5","184.29","274.64","257.78","335.53","331.64","286.73","314.62","NA","NA","NA","NA"
"Closed","Closed","149310.0","Amanda Clearcreek Community School                                                                                                                                                                                                                             ","NA","NA","NA","NA","NA","NA","75.07","101.47","116.66","109.49","101.46","NA","NA","NA","NA"
"Closed","Closed","8068.0","Arts Academy West, The","NA","NA","NA","NA","NA","NA","NA","36.95","91.24","76.96","67.53","37.64","46.94","NA","NA"
"Closed","Closed","574.0","Arts Academy, The","NA","NA","NA","NA","NA","NA","194.31","283.36","289.32","270.54","241.5","224.43","235.42","NA","NA"
"Closed","Closed","7992.0","Arts and Science Academy                                                                                                                                                                                                                                       ","NA","NA","NA","NA","NA","NA","NA","70.18","145.78","140.25","NA","NA","NA","NA","NA"
"Closed","Closed","654.0","Aspire Academy, The                                                                                                                                                                                                                                          ","NA","NA","NA","NA","NA","NA","NA","47.62","51.3","26.0","NA","NA","NA","NA","NA"
"Closed","Closed","915.0","Aspiring to Excellence and Achievement","NA","NA","NA","NA","NA","NA","NA","NA","62.81","102.46","160.07","53.87","NA","NA","NA"
"Closed","Closed","287.0","Auglaize County Special Needs School                                                                                                                                                                                                                           ","NA","NA","NA","NA","NA","NA","37.64","35.7","35.49","31.74","32.9","NA","NA","NA","NA"
"Closed","Closed","120.0","Brigadoon Academy Community School                                                                                                                                                                                                                             ","NA","NA","NA","NA","NA","76.76","164.15","230.05","NA","NA","NA","NA","NA","NA","NA"
"Closed","Closed","502.0","Canton Academy, The                                                                                                                                                                                                                                            ","NA","NA","NA","NA","NA","NA","41.53","44.3","49.69","49.74","NA","NA","NA","NA","NA"
"Closed","Closed","859.0","Canton Arts Academy                                                                                                                                                                                                                                            ","NA","NA","NA","NA","NA","NA","NA","79.81","122.97","142.4","NA","NA","NA","NA","NA"
"Closed","Closed","149005.0","Canton City Sch Digital Acdmy                                                                                                                                                                                                                                  ","NA","NA","NA","NA","NA","61.11","119.62","141.61","212.84","186.7","NA","NA","NA","NA","NA"
"Closed","Closed","149252.0","Cardinal Digital Academy, Inc                                                                                                                                                                                                                                  ","NA","NA","NA","NA","NA","1.68","28.1","28.65","26.44","NA","NA","NA","NA","NA","NA"
"Closed","Closed","427.0","Carter G. Woodson Institute","NA","NA","NA","NA","NA","NA","94.38","125.38","193.6","200.14","330.36","224.84","NA","NA","NA"
"Closed","Closed","343.0","Chase Academy for Communication Arts                                                                                                                                                                                                                        ","NA","NA","NA","NA","NA","NA","112.04","219.53","216.66","180.32","169.07999999999998","34.45","NA","NA","NA"
"Closed","Closed","133355.0","Cincinnati Academy of Excellence","NA","NA","321.23","370.35","403.79","373.66","341.33","359.17","339.66","287.34","71.28","NA","NA","NA","NA"
"Closed","Closed","761.0","Clay Community Schools of Columbus-Gifted Hands Preparatory                                                                                                                                                                                                    ","NA","NA","NA","NA","NA","NA","NA","10.43","NA","NA","NA","NA","NA","NA","NA"
"Closed","Closed","143438.0","Cleve Acad Of Math, Sci & Tech8                                                                                                                                                                                                                  ","NA","NA","NA","NA","85.41","162.98","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Closed","Closed","133728.0","Cleveland Alternative Learning                                                                                                                                                                                                                                 ","NA","41.27","114.76","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Closed","Closed","132738.0","Colin Powell Leadership Acad9                                                                                                                                                                                                                        ","NA","NA","NA","208.89","243.95","261.82","226.72","233.04","218.62","78.3","NA","NA","NA","NA","NA"
"Closed","Closed","11991.0","Columbus Academy of Literacy and Mathematics","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","61.53","NA","NA"
"Closed","Closed","143594.0","Columbus Youth Entrepreneurship                                                                                                                                                                                                                                ","NA","NA","NA","NA","NA","35.71","27.38","NA","NA","NA","NA","NA","NA","NA","NA"
"Closed","Closed","149369.0","Coventry Digital Academy                                                                                                                                                                                                                                       ","NA","NA","NA","NA","NA","17.22","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Closed","Closed","133686.0","Dayton Urban Academy                                                                                                                                                                                                                                           ","NA","159.51","164.57","64.59","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Closed","Closed","009970","Dixon Early Learning Center Conversion Community School","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","83.33","146.08","73.41","70.67","NA"
"Closed","Closed","134080.0","Eagle Heights Academy                                                                                                                                                                                                                                          ","601.2570000000001","664.12","903.74","936.04","861.1","897.17","969.61","989.81","902.16","851.8","759.9799999999999","704.31","NA","NA","NA"
"Closed","Closed","149393.0","East Canton Digital Acad, Inc10                                                                                                                                                                                                                       ","NA","NA","NA","NA","NA","26.0","25.88","26.03","25.85","0.0","NA","NA","NA","NA","NA"
"Closed","Closed","143388.0","East End Community School                                                                                                                                                                                                                                      ","NA","NA","NA","NA","66.34","105.75","148.92","153.27","218.69","249.41","NA","NA","NA","NA","NA"
"Closed","Closed","292.0","East Muskingum Academy                                                                                                                                                                                                                                      ","NA","NA","NA","NA","NA","NA","NA","7.07","27.97","26.01","NA","NA","NA","NA","NA"
"Closed","Closed","523.0","Education Alternatives Community School                                                                                                                                                                                                                        ","NA","NA","NA","NA","NA","NA","36.3","238.08","312.32","217.56","181.20999999999998","NA","NA","NA","NA"
"Closed","Closed","151217.0","Elgin Digital Academy                                                                                                                                                                                                                                          ","NA","NA","NA","NA","NA","17.77","13.48","23.89","1.6","NA","NA","NA","NA","NA","NA"
"Closed","Closed","008067","Elite Academy of the Arts","NA","NA","NA","NA","NA","NA","NA","NA","9.75","28.14","214.87","192.07","223.13","211.86999999999998","NA"
"Closed","Closed","142976.0","Englewood Peace Academy                                                                                                                                                                                                                                        ","NA","NA","NA","NA","244.84","217.94","217.34","224.62","206.89","221.52","207.61","174.29","NA","NA","NA"
"Closed","Closed","143628.0","Excel Institute                                                                                                                                                                                                                                                ","NA","NA","NA","NA","39.21","38.61","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Closed","Closed","149120.0","Fairless Digital Academy                                                                                                                                                                                                                                       ","NA","NA","NA","NA","NA","NA","19.82","32.79","NA","NA","NA","NA","NA","NA","NA"
"Closed","Closed","209.0","General Johnnie Wilson Military Academy                                                                                                                                                                                                                        ","NA","NA","NA","NA","NA","74.62","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Closed","Closed","143.0","George A. Phillips Academy                                                                                                                                                                                                                                     ","NA","NA","NA","NA","NA","218.22","218.91","260.17","190.14","94.98","80.67","72.26","NA","NA","NA"
"Closed","Closed","133967.0","George Washington Carver Preparatory Academy                                                                                                                                                                                                                   ","NA","568.73","559.58","587.99","504.57","339.93","283.37","74.78","201.02","253.3","128.76999999999998","119.83000000000001","NA","NA","NA"
"Closed","Closed","149153.0","Golden Eagle Digital Academy                                                                                                                                                                                                                                   ","NA","NA","NA","NA","4.54","22.64","29.17","26.96","NA","NA","NA","NA","NA","NA","NA"
"Closed","Closed","151084","Graham Digital Academy","NA","NA","NA","NA","NA","8.01","55.22","60.58","88.54","111.55","129.37","41.44","37.64","34.52","NA"
"Closed","Closed","143370.0","Granville T Woods Comm Shule                                                                                                                                                                                                                                   ","NA","NA","NA","NA","34.56","67.17","94.9","90.78","113.57","95.78","52.870000000000005","68.08999999999999","NA","NA","NA"
"Closed","Closed","143446.0","Greater Achievement Community School                                                                                                                                                                                                                          ","NA","NA","NA","NA","82.85","94.43","192.18","198.22","180.47","167.41","5.3","NA","NA","NA","NA"
"Closed","Closed","317.0","Greater Cleveland Academy For Gifted Students                                                                                                                                                                                                                  ","NA","NA","NA","NA","NA","NA","26.5","58.96","NA","NA","NA","NA","NA","NA","NA"
"Closed","Closed","418.0","Greater Heights Academy                                                                                                                                                                                                                                        ","NA","NA","NA","NA","NA","NA","428.97","678.35","965.27","907.55","69.83","NA","NA","NA","NA"
"Closed","Closed","482.0","Greenon Virtual School                                                                                                                                                                                                                                         ","NA","NA","NA","NA","NA","NA","29.81","NA","NA","NA","NA","NA","NA","NA","NA"
"Closed","Closed","134106.0","Harmony Community School                                                                                                                                                                                                                                       ","160.1","388.0","465.57","484.65","604.27","623.24","674.01","670.09","588.44","462.55","126.99000000000001","NA","NA","NA","NA"
"Closed","Closed","504.0","Harte Crossroads Academy - Columbus11                                                                                                                                                                                                                     ","NA","NA","NA","NA","NA","NA","36.98","93.85","146.14","NA","NA","NA","NA","NA","NA"
"Closed","Closed","506.0","Harte Crossroads High School12                                                                                                                                                                                                                  ","NA","NA","NA","NA","NA","NA","28.12","68.4","47.84","NA","NA","NA","NA","NA","NA"
"Closed","Closed","133272.0","High Life Youth Development Ct                                                                                                                                                                                                                                 ","NA","NA","17.58","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Closed","Closed","133546.0","High Life Youth Education Ctr                                                                                                                                                                                                                                  ","NA","149.84","40.75","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA"
"Closed","Closed","134189.0","Hope Academy Broadway Campus                                                                                                                                                                                                                                   ","NA","268.2","390.07","421.81","478.84","545.62","607.69","479.8","473.0","424.42","490.1","434.01","NA","NA","NA"
"Closed","Closed","133850.0","Hope Academy Canton Campus                                                                                                                                                                                                                                     ","NA","NA","NA","NA","276.46","337.04","429.87","427.19","371.39","317.89","339.4","329.62","NA","NA","NA"
"Closed","Closed","134205.0","Hope Academy Cathedral Campus","307.96","352.21","372.0","379.08","488.19","577.6","605.95","542.05","437.9","421.31","533.58","545.82","509.71999999999997","NA","NA"
"Closed","Closed","8115.0","Hope Academy High School - Cleveland Campus                                                                                                                                                                                                                    ","NA","NA","NA","NA","NA","NA","NA","368.64","259.77","244.26","NA","NA","NA","NA","NA"
"Closed","Closed","133553.0","Ida B Wells Community Academy                                                                                                                                                                                                                                  ","NA","47.06","59.81","77.17","90.58","112.15","124.59","136.61","80.68","9.44","NA","NA","NA","NA","NA"
"Closed","Closed","133462.0","Imani Institute Leadership School                                                                                                                                                                                                                              ","NA","NA","NA","66.68","93.18","132.79","102.71","NA","NA","NA","NA","NA","NA","NA","NA"
