"43489.0","Akron City SD"," Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","12627.0","STEAM Academy of Akron, Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","104.21","598686.45","20276.34","68540.6","15396.67","106530.57","0.0","0.0","0.0","809430.63",""
"43489.0","Akron City SD"," Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","13164.0","Believe to Achieve-Canton, Stark","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","2.0","11490.0","389.14","1503.0","0.0","2055.38","0.0","0.0","0.0","15437.52",""
"43489.0","Akron City SD"," Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","13199.0","Nexus Academy of  Cleveland, Cuyahoga","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.57","3274.65","110.91","0.0","0.0","0.0","0.0","0.0","0.0","3385.56",""
"43489.0","Akron City SD"," Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","13226.0","Life Skills HS Cleveland, Cuyahoga","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.48","2757.6","93.39","0.0","0.0","493.29","0.0","462.0","0.0","3806.28",""
"43489.0","Akron City SD"," Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","13254.0","Akron Preparatory School, Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","226.7","1302391.5","44109.45","135571.48","23414.67","175139.3","0.0","0.0","0.0","1680626.4",""
"43489.0","Akron City SD"," Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","14060.0","Brown Street Academy, Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","137.35","789075.75","26724.45","81524.43","13096.77","139858.63","0.0","5395.5","0.0","1055675.53",""
"43489.0","Akron City SD"," Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","14063.0","University Acad, Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","131.59","755984.55","25603.72","56612.99","15135.03","133846.63","0.0","4917.0","0.0","992099.92",""
"43489.0","Akron City SD"," Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","14066.0","Main St. Prep. Academy, Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","46.17","265246.65","8983.38","13507.68","7340.69","44365.47","720.0","0.0","0.0","340163.87",""
"43489.0","Akron City SD"," Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","14081.0","Insight School of Ohio, Franklin - (E School)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","11.1","63769.5","0.0","0.0","0.0","0.0","0.0","0.0","0.0","63769.5",""
"43489.0","Akron City SD"," Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","14121.0","Imagine Leadership Academy, Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","236.03","1355992.35","45924.81","173201.16","31658.44","241076.03","0.0","0.0","0.0","1847852.79",""
"43489.0","Akron City SD"," Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","14130.0","Next Frontier Academy, Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","27.73","159308.85","5395.48","50447.94","0.0","28323.2","0.0","0.0","0.0","243475.47",""
"43489.0","Akron City SD"," Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","14136.0","Mosaica Online of Ohio, Franklin - (E School)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.91","10972.95","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10972.95",""
"43489.0","Akron City SD"," Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","14148.0","Provost Academy Ohio, Franklin - (E School)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","1.99","11432.55","0.0","0.0","0.0","0.0","0.0","0.0","0.0","11432.55",""
"43489.0","Akron City SD"," Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","132779.0","Summit Academy Akron M S, Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","50.27","288801.15","9781.13","429743.89","0.0","40552.73","0.0","0.0","0.0","768878.9",""
"43489.0","Akron City SD"," Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","133306.0","Summit Academy Altern Canton, Stark","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.37","2125.65","71.99","1465.6","0.0","380.25","0.0","0.0","0.0","4043.49",""
"43489.0","Akron City SD"," Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","133413.0","Electronic Classrm Of Tomorrow, Franklin - (E School)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","231.97","1332667.65","0.0","253529.27","0.0","0.0","0.0","0.0","0.0","1586196.92",""
"43489.0","Akron City SD"," Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","133538.0","Edge Academy, The, Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","249.62","1434066.9","48569.04","117502.42","33840.18","242257.87","0.0","0.0","0.0","1876236.41",""
"43489.0","Akron City SD"," Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","133587.0","Summit Academy Akron Elem, Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","104.05","597767.25","20245.21","1061240.43","0.0","106931.37","0.0","0.0","0.0","1786184.26",""
"43489.0","Akron City SD"," Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","133801.0","Life Skills Ctr Of Youngstown, Mahoning","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.33","1895.85","64.21","0.0","0.0","339.14","0.0","291.0","0.0","2590.2",""
"43489.0","Akron City SD"," Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","133835.0","Invictus High School, Cuyahoga","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.39","2240.55","75.88","0.0","0.0","400.8","0.0","0.0","0.0","2717.23",""
"43489.0","Akron City SD"," Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","133868.0","Towpath Trail High School, Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","219.6","1261602.0","42727.99","296808.8","0.0","208323.48","0.0","295317.0","0.0","2104779.27",""
"43489.0","Akron City SD"," Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","134213.0","Middlebury Academy, Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","280.15","1609461.75","54509.32","110376.33","29419.73","281772.64","5576.25","8827.5","0.0","2099943.52",""
"43489.0","Akron City SD"," Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","134221.0","Colonial Prep Academy, Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","156.13","896966.85","30378.51","107243.98","12151.49","157606.87","0.0","9916.5","0.0","1214264.2",""
"43489.0","Akron City SD"," Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","142901.0","Life Skills Center of  Canton, Stark","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","0.89","5113.05","173.17","0.0","0.0","914.65","0.0","1089.0","0.0","7289.87",""
"43489.0","Akron City SD"," Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","142950.0","Ohio Virtual Academy, Lucas - (E School)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","234.55","1347489.75","0.0","299361.93","0.0","0.0","0.0","0.0","0.0","1646851.68",""
"43489.0","Akron City SD"," Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","143305.0","Treca Digital Academy, Marion - (E School)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","15.83","90943.35","0.0","21171.15","0.0","0.0","0.0","0.0","0.0","112114.5",""
"43489.0","Akron City SD"," Summit","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","143396.0","Alternative Education Academy, Lucas - (E School)","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","146.63","842389.35","0.0","162449.6","0.0","0.0","0.0","0.0","0.0","1004838.95",""
