"District IRN","District Name","County","Region","Gifted ","Read 3rd Grade 2013-14 % Proficient or above","Math 3rd Grade 2013-14 % Proficient or above","Read 4th Grade 2013-14 % Proficient or above","Math 4th Grade 2013-14 % Proficient or above","Read 5th Grade 2013-14 % Proficient or above","Math 5th Grade 2013-14 % Proficient or above","Science 5th Grade 2013-14 % Proficient or above","Read 6th Grade 2013-14 % Proficient or above","Math 6th Grade 2013-14 % Proficient or above","Read 7th Grade 2013-14 % Proficient or above","Math 7th Grade 2013-14 % Proficient or above","Read 8th Grade 2013-14 % Proficient or above","Math 8th Grade 2013-14 % Proficient or above","Science 8th Grade 2013-14 % Proficient or above","Read OGT 2013-14 % Proficient or above","Math OGT 2013-14 % Proficient or above","Write OGT 2013-14 % Proficient or above","Social Studies OGT 2013-14 % Proficient or above","Science OGT 2013-14 % Proficient or above","Read 11th Grade 2013-14 % at or above Proficient","Math 11th Grade 2013-14 % at or above Proficient","Write 11th Grade 2013-14 % at or above Proficient","Social Studies 11th Grade 2013-14 % at or above Proficient","Science 11th Grade 2013-14 % at or above Proficient","Attendance rate 2013-14","	2013 4-Year Longitudinal Graduation Rate - Class of 2013","	2013 5-Year Longitudinal Graduation Rate - Class of 2012","Enrollment","% of Total Enrollment"
"048488","Cloverleaf Local","Medina","Region 8","Gifted",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","644","25.5"
"048496","Highland Local","Medina","Region 8","Gifted",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","1003","31.9"
"048512","Eastern Local","Meigs","Region 16","Gifted","--","--",">95.0",">95.0","84.6","69.2","84.6","--","--",">95.0","94.1","--","--","--","--","--","--","--","--","--","--","--","--","--",">95.0",">95.0",">95.0","120","15.2"
"048520","Meigs Local","Meigs","Region 16","Gifted","--","--","95.0","95.0","90.9","86.4","72.7",">95.0",">95.0","95.0","90.0",">95.0",">95.0",">95.0","--","--","--","--","--",">95.0",">95.0",">95.0","90.5","90.5","94.9","94.2","93.5","180","10.6"
"048538","Southern Local","Meigs","Region 16","Gifted","--","--",">95.0",">95.0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","81","11.7"
"048553","Marion Local","Mercer","Region 6","Gifted",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","94.4","94.4",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","271","31.4"
"048579","Parkway Local","Mercer","Region 6","Gifted",">95.0",">95.0",">95.0",">95.0",">95.0","93.5",">95.0",">95.0",">95.0",">95.0","89.5",">95.0",">95.0","95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","--",">95.0","263","25.7"
"048587","St Henry Consolidated Local","Mercer","Region 6","Gifted",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","255","26.4"
"048595","Fort Recovery Local","Mercer","Region 6","Gifted",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","334","35.8"
"048611","Bethel Local","Miami","Region 10","Gifted","--","--",">95.0",">95.0",">95.0",">95.0",">95.0","--","--",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","178","17.9"
"048629","Miami East Local","Miami","Region 10","Gifted","90.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","425","33.2"
"048637","Newton Local","Miami","Region 10","Gifted","--","--","--","--","--","--","--","--","--","--","--",">95.0","88.9","94.4",">95.0",">95.0",">95.0",">95.0",">95.0","--","--","--","--","--",">95.0","--","--","81","13.9"
"048652","Switzerland of Ohio Local","Monroe","Region 12","Gifted","91.8",">95.0","88.9","74.6","87.5","85.7","83.9","94.0","86.6",">95.0","78.0","94.8","84.4","77.9",">95.0","89.4",">95.0",">95.0","90.9",">95.0",">95.0",">95.0",">95.0",">95.0","94.9",">95.0",">95.0","898","37.9"
"048678","Brookville Local","Montgomery","Region 10","Gifted",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","218","15.5"
"048686","Jefferson Township Local","Montgomery","Region 10","Gifted","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--",">95.0","--","--","22","5.9"
"048694","Trotwood-Madison City","Montgomery","Region 10","Gifted",">95.0",">95.0",">95.0",">95.0","90.0","70.0","70.0",">95.0","72.7",">95.0","84.6",">95.0",">95.0","94.4",">95.0",">95.0",">95.0",">95.0",">95.0","--","--","--","--","--",">95.0",">95.0","82.1","145","5.7"
"048702","Mad River Local","Montgomery","Region 10","Gifted","--","--",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","92.3",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","318","8.5"
"048710","New Lebanon Local","Montgomery","Region 10","Gifted","--","--",">95.0",">95.0",">95.0","94.1",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","--","--","153","13.0"
"048728","Northmont City","Montgomery","Region 10","Gifted",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","858","17.6"
"048736","Northridge Local","Montgomery","Region 10","Gifted","85.7","92.9","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","--","--","123","6.6"
"048744","Valley View Local","Montgomery","Region 10","Gifted",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","417","24.3"
"048751","Huber Heights City","Montgomery","Region 10","Gifted",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","89.4",">95.0","486","8.2"
"048777","Morgan Local","Morgan","Region 12","Gifted",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","--","--",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","--",">95.0","315","16.6"
"048793","Cardington-Lincoln Local","Morrow","Region 7","Gifted",">95.0",">95.0","--","--",">95.0",">95.0","93.5",">95.0",">95.0","--","--",">95.0",">95.0",">95.0","--","--","--","--","--","--","--","--","--","--",">95.0","--","92.3","105","9.7"
"048801","Highland Local","Morrow","Region 7","Gifted",">95.0",">95.0","--","--","--","--","--",">95.0",">95.0","--","--",">95.0",">95.0",">95.0","--","--","--","--","--",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","--",">95.0","122","6.9"
"048819","Northmor Local","Morrow","Region 7","Gifted","--","--","--","--",">95.0",">95.0",">95.0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--",">95.0",">95.0",">95.0","73","6.5"
"048835","East Muskingum Local","Muskingum","Region 12","Gifted",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","--","686","31.7"
"048843","Franklin Local","Muskingum","Region 12","Gifted",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","316","15.5"
"048850","Maysville Local","Muskingum","Region 12","Gifted",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","306","13.5"
"048876","Tri-Valley Local","Muskingum","Region 12","Gifted",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","--","--",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","203","6.7"
"048884","West Muskingum Local","Muskingum","Region 12","Gifted",">95.0",">95.0",">95.0",">95.0","92.0",">95.0",">95.0",">95.0",">95.0","90.6","93.8",">95.0",">95.0","93.3",">95.0",">95.0",">95.0","92.9",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","94.7",">95.0",">95.0","317","22.1"
"048900","Noble Local","Noble","Region 12","Gifted",">95.0",">95.0",">95.0",">95.0","--","--","--",">95.0",">95.0",">95.0",">95.0","--","--","--",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","107","11.6"
"048926","Benton Carroll Salem Local","Ottawa","Region 1","Gifted","--","--",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","--","--","--","--","--",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","120","7.4"
"048934","Danbury Local","Ottawa","Region 1","Gifted","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","--","--","59","10.9"
"048942","Genoa Area Local","Ottawa","Region 1","Gifted","--","--",">95.0",">95.0",">95.0",">95.0",">95.0","--","--","--","--","--","--","--",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","104","7.3"
"048975","Put-In-Bay Local","Ottawa","Region 1","Gifted","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--",">95.0","--","--","19","30.6"
"048991","Antwerp Local","Paulding","Region 1","Gifted","--","--","--","--","--","--","--","--","--","--","--","--","--","--",">95.0",">95.0","92.9",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","99","14.8"
"049031","Wayne Trace Local","Paulding","Region 1","Gifted","--","--",">95.0",">95.0","--","--","--",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","--","--","--","--","--",">95.0",">95.0","--","104","11.5"
"049056","Northern Local","Perry","Region 12","Gifted",">95.0",">95.0",">95.0",">95.0",">95.0","94.7","94.7",">95.0","94.1",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","355","16.2"
"049064","Southern Local","Perry","Region 16","Gifted",">95.0",">95.0","--","--",">95.0",">95.0",">95.0","--","--","--","--","92.3",">95.0","84.6","--","--","--","--","--","--","--","--","--","--",">95.0","--",">95.0","98","14.4"
"049080","Logan Elm Local","Pickaway","Region 11","Gifted","--","--",">95.0",">95.0","92.9","92.9",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","202","10.9"
"049098","Teays Valley Local","Pickaway","Region 11","Gifted",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","93.2",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","614","17.4"
"049106","Westfall Local","Pickaway","Region 11","Gifted","--","--",">95.0",">95.0","--","--","--",">95.0",">95.0","95.0","95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","--","135","9.3"
"049122","Eastern Local","Pike","Region 15","Gifted",">95.0",">95.0","91.7",">95.0","93.3","86.7","93.3",">95.0",">95.0","90.9",">95.0",">95.0",">95.0","92.9",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","--","131","16.4"
"049130","Scioto Valley Local","Pike","Region 15","Gifted","94.7","94.7",">95.0",">95.0","86.4","72.7","90.9",">95.0",">95.0",">95.0",">95.0",">95.0","92.0","88.0",">95.0",">95.0",">95.0",">95.0","91.7",">95.0",">95.0",">95.0",">95.0",">95.0","94.3",">95.0",">95.0","262","18.6"
"049148","Waverly City","Pike","Region 15","Gifted","--","--","--","--",">95.0",">95.0",">95.0",">95.0",">95.0","--","--",">95.0",">95.0","87.1",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","93.6",">95.0",">95.0","94.4","92.7",">95.0","220","12.0"
"049155","Western Local","Pike","Region 15","Gifted","--","--","--","--","70.0","70.0","60.0","--","--","--","--","90.0","90.0","90.0",">95.0","90.0",">95.0","90.0","90.0",">95.0",">95.0",">95.0",">95.0",">95.0","94.6","92.3","--","101","13.1"
"049171","Aurora City","Portage","Region 8","Gifted",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","565","20.0"
"049189","Crestwood Local","Portage","Region 8","Gifted",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","291","14.9"
"049197","Field Local","Portage","Region 8","Gifted","--","--",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","93.5","90.3",">95.0",">95.0",">95.0",">95.0",">95.0","93.9","93.9","93.9",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","323","14.5"
"049205","James A Garfield Local","Portage","Region 8","Gifted",">95.0","94.1",">95.0",">95.0",">95.0","95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","94.4",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","190","12.6"
"049213","Rootstown Local","Portage","Region 8","Gifted",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","94.3",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","218","18.0"
"049221","Southeast Local","Portage","Region 8","Gifted","92.3","92.3",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","88.0",">95.0",">95.0",">95.0",">95.0",">95.0","92.9",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","254","14.7"
"049239","Streetsboro City","Portage","Region 8","Gifted",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","267","12.6"
"049247","Waterloo Local","Portage","Region 8","Gifted","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","94.5",">95.0",">95.0","37","3.3"
"049270","National Trail Local","Preble","Region 10","Gifted",">95.0",">95.0",">95.0",">95.0","87.5","83.3","83.3",">95.0",">95.0",">95.0",">95.0",">95.0","92.3","92.3","--","--","--","--","--",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","--","206","19.0"
"049288","Preble Shawnee Local","Preble","Region 10","Gifted",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--",">95.0","--",">95.0","59","4.5"
"049296","Twin Valley Community Local","Preble","Region 10","Gifted","--","--","91.7",">95.0","93.8","93.3",">95.0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--",">95.0","--","--","52","6.0"
"049312","Columbus Grove Local","Putnam","Region 1","Gifted","--","--",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--",">95.0","--","--","80","9.0"
"049320","Continental Local","Putnam","Region 1","Gifted","--","--","--","--","--","--","--",">95.0",">95.0",">95.0","83.3",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","90.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","--","--","91","18.5"
"049338","Jennings Local","Putnam","Region 1","Gifted","--","--","--","--",">95.0",">95.0",">95.0","--","--",">95.0",">95.0","--","--","--","--","--","--","--","--","--","--","--","--","--",">95.0","--","--","59","15.4"
"049346","Kalida Local","Putnam","Region 1","Gifted","--","--","--","--",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","--","--","--","--","--",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","--","--","93","15.1"
"049353","Leipsic Local","Putnam","Region 1","Gifted","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--",">95.0","--","--","49","7.8"
"049361","Miller City-New Cleveland Local","Putnam","Region 1","Gifted","--","--",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","--","--",">95.0",">95.0","93.8",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","--","--","111","24.3"
"049379","Ottawa-Glandorf Local","Putnam","Region 1","Gifted","--","--",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","219","15.5"
"049387","Ottoville Local","Putnam","Region 1","Gifted","--","--",">95.0",">95.0","90.9",">95.0",">95.0",">95.0",">95.0","--","--",">95.0",">95.0",">95.0","--","--","--","--","--",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","--",">95.0","77","18.3"
"049395","Pandora-Gilboa Local","Putnam","Region 1","Gifted","--","--",">95.0",">95.0",">95.0",">95.0",">95.0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--",">95.0","--","--","73","13.8"
"049411","Clear Fork Valley Local","Richland","Region 7","Gifted",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","244","14.4"
"049429","Crestview Local","Richland","Region 7","Gifted","--","--","--","--",">95.0",">95.0",">95.0",">95.0",">95.0","91.7","91.7",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","111","10.2"
"049437","Lexington Local","Richland","Region 7","Gifted",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","530","22.3"
"049445","Lucas Local","Richland","Region 7","Gifted",">95.0",">95.0",">95.0",">95.0",">95.0","90.0","90.0","--","--",">95.0","89.5",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","--","--","159","26.5"
"049452","Madison Local","Richland","Region 7","Gifted",">95.0",">95.0",">95.0",">95.0",">95.0","94.1","94.1",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","--","--","--","--","--",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","227","7.7"
"049460","Plymouth-Shiloh Local","Richland","Region 7","Gifted","--","--","--","--",">95.0",">95.0",">95.0","--","--","--","--",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","--","87","10.6"
"049478","Ontario Local","Richland","Region 7","Gifted","--","--",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","94.7",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","216","11.7"
"049494","Adena Local","Ross","Region 15","Gifted",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","--","--","--","--",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","104","8.6"
"049502","Huntington Local","Ross","Region 15","Gifted",">95.0",">95.0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","94.8",">95.0",">95.0","66","5.5"
"049510","Paint Valley Local","Ross","Region 15","Gifted","--","--","--","--","--","--","--","--","--","--","--","--","--",">95.0","--","--","--","--","--","--","--","--","--","--",">95.0","--","90.9","58","6.6"
"049528","Southeastern Local","Ross","Region 15","Gifted","--","--","--","--","--","--","--","--","--","--","--",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","94.5",">95.0",">95.0","94","7.8"
"049536","Union-Scioto Local","Ross","Region 15","Gifted","--","--",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","--","--",">95.0",">95.0",">95.0","--","--","--","--","--","--","--","--","--","--",">95.0",">95.0",">95.0","131","6.3"
"049544","Zane Trace Local","Ross","Region 15","Gifted",">95.0",">95.0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","93.5",">95.0","87","5.7"
"049569","Lakota Local","Sandusky","Region 1","Gifted",">95.0",">95.0",">95.0",">95.0","94.4",">95.0","94.4","--","--","--","--","--","--","--",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","--",">95.0","98","9.3"
"049577","Woodmore Local","Sandusky","Region 1","Gifted",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","--","--","--",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","--","133","12.7"
"049593","Bloom-Vernon Local","Scioto","Region 15","Gifted","--","--","--","--","--","--","--","--","--",">95.0","94.4","--","--","--","--","--","--","--","--","--","--","--","--","--",">95.0",">95.0","--","62","6.7"
"049601","Clay Local","Scioto","Region 15","Gifted","--","--","--","--",">95.0",">95.0","87.5","--","--",">95.0",">95.0","--","--","--","--","--","--","--","--","--","--","--","--","--",">95.0","--","--","82","13.7"
"049619","Green Local","Scioto","Region 15","Gifted","--","--","--","--","--","--","--","--","--","--","--","--","--","--",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","91.7",">95.0",">95.0",">95.0",">95.0",">95.0","73","12.9"
"049627","Minford Local","Scioto","Region 15","Gifted",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","91.9","81.1",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","401","26.3"
"049635","Northwest Local","Scioto","Region 15","Gifted","--","--","--","--",">95.0",">95.0","91.7","--","--","83.3","83.3",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","123","8.1"
"049643","Valley Local","Scioto","Region 15","Gifted",">95.0","94.1",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","--","--","--","--","--",">95.0",">95.0",">95.0","214","22.0"
"049650","Washington-Nile Local","Scioto","Region 15","Gifted","--","--","--","--",">95.0",">95.0",">95.0",">95.0",">95.0","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--",">95.0",">95.0",">95.0","95","6.6"
"049668","Wheelersburg Local","Scioto","Region 15","Gifted",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","331","22.3"
"049684","Seneca East Local","Seneca","Region 7","Gifted","--","--","--","--","90.0","90.0","90.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","92.9",">95.0","92.9","92.9",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","124","13.0"
"049692","Bettsville Local","Seneca","Region 7","Gifted","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--","--"
"049700","Hopewell-Loudon Local","Seneca","Region 7","Gifted",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","92.9","92.9",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0",">95.0","203","23.2"
