"Sponsor IRN","Sponsor Name","School IRN","School Name","First Year of Operation","School County","School Type 1","School Type 2","School Type 3","Percent Minority","Percent Economically Disadvantaged","Percent Student with Disabilities","Percent Limited English Proficient","2013 Attendance Rate","Achievement Component Grade","2013 Performance Index Grade","2013 Indicators Met Grade","Progress Component Grade","2013 Value-Added: Overall Grade","2013 Value-Added: Gifted Grade","2013 Value-Added: Students with Disabilities Grade","2013 Value-Added: Lowest 20% in Achievement Grade","Value-Added: High School Grade","Graduation Rate Component Grade","2012 4 Year Graduation Grade","2012 5 Year Graduation Grade","Gap Closing Component Grade","2013 Annual Measurable Objectives Grade","K-3 Literacy Component Grade","K-3 Literacy Improvement Grade","Prepared for Success Component Grade","2012 Value-Added Component Rating","2011 Value-Added Component Rating","2012 State Designation","2011 State Designation","2012 Performance Index Score","2011 Performance Index Score","2012 Adequate Yearly Progress Rating","2011 Adequate Yearly Progress Rating","Report Card Link",""
"000862","Buckeye Community Hope Foundation","008278","Noble Academy-Cleveland","FY07","Cuyahoga                      ","Startup","Site Based","General","0.9527737374109327","0.712573417045643","0.0533021560215786","0.0","96.2 ","Coming in 2015","B ","D ","Coming in 2015","C ","NR","NR","C ","Coming in 2016","Coming in 2015","NR","NR","Coming in 2015","F ","Coming in 2015","Coming in 2014","Coming in 2015","Met Expected Gains                                                                                                                                                                                                                                             ","Met Expected Gains                                                                                                                                                                                                                                             ","Excellent                                                                                                                                                                                                                                                      ","Excellent                                                                                                                                                                                                                                                      ","100.1","102.0","Met                                                                                                                                                                                                                                                            ","Met ","ILRC",""
"000862","Buckeye Community Hope Foundation","008280","Noble Academy-Columbus","FY07","Franklin                      ","Startup","Site Based","General","0.5657343000351769","0.828915449673802","NC","0.13669182551697","95.0 ","Coming in 2015","C ","D ","Coming in 2015","A ","NR","NR","A ","Coming in 2016","Coming in 2015","NR","NR","Coming in 2015","F ","Coming in 2015","Coming in 2014","Coming in 2015","Met Expected Gains                                                                                                                                                                                                                                             ","Met Expected Gains                                                                                                                                                                                                                                             ","Effective                                                                                                                                                                                                                                                      ","Effective                                                                                                                                                                                                                                                      ","92.1","91.3","Met                                                                                                                                                                                                                                                            ","Met ","ILRC",""
"000862","Buckeye Community Hope Foundation","009149","Constellation Schools: Westside Community School of the Arts","FY08","Cuyahoga                      ","Startup","Site Based","General","0.6725508087930321","0.473065118208212","0.113214433844878","0.0","93.6 ","Coming in 2015","C ","F ","Coming in 2015","C ","NR","D ","D ","Coming in 2016","Coming in 2015","NR","NR","Coming in 2015","F ","Coming in 2015","Coming in 2014","Coming in 2015","Met Expected Gains                                                                                                                                                                                                                                             ","Met Expected Gains                                                                                                                                                                                                                                             ","Effective                                                                                                                                                                                                                                                      ","Effective                                                                                                                                                                                                                                                      ","94.6","97.3","Met                                                                                                                                                                                                                                                            ","Met ","ILRC",""
"000862","Buckeye Community Hope Foundation","009154","Cincinnati Leadership Academy","FY08","Hamilton                      ","Startup","Site Based","General","0.9879232833433138","0.75859741562461","0.137241607419003","0.0","94.1 ","Coming in 2015","D ","F ","Coming in 2015","C ","NR","NR","C ","Coming in 2016","Coming in 2015","NR","NR","Coming in 2015","F ","Coming in 2015","Coming in 2014","Coming in 2015","Met Expected Gains                                                                                                                                                                                                                                             ","Met Expected Gains                                                                                                                                                                                                                                             ","Academic Emergency                                                                                                                                                                                                                                             ","Academic Watch                                                                                                                                                                                                                                                 ","66.4","72.4","Not Met                                                                                                                                                                                                                                                        ","Not Met","ILRC",""
"000862","Buckeye Community Hope Foundation","009178","Romig Road Community School","FY08","Summit                        ","Startup","Site Based","General","0.9607696641599099","0.997440168532445","0.109742057173652","0.0","93.5 ","Coming in 2015","D ","F ","Coming in 2015","F ","NR","C ","C ","Coming in 2016","Coming in 2015","NR","NR","Coming in 2015","F ","Coming in 2015","Coming in 2014","Coming in 2015","Below Expected Gains                                                                                                                                                                                                                                           ","Met Expected Gains                                                                                                                                                                                                                                             ","Academic Emergency                                                                                                                                                                                                                                             ","Academic Emergency                                                                                                                                                                                                                                             ","61.3","65.1","Not Met                                                                                                                                                                                                                                                        ","Not Met","ILRC",""
"000862","Buckeye Community Hope Foundation","009179","Horizon Science Academy Columbus Middle School","FY08","Franklin                      ","Startup","Site Based","General","0.936479675328926","1.0","0.0869935196700923","NC","96.5 ","Coming in 2015","D ","F ","Coming in 2015","A ","NR","B ","A ","Coming in 2016","Coming in 2015","NR","NR","Coming in 2015","F ","Coming in 2015","Coming in 2014","Coming in 2015","Met Expected Gains                                                                                                                                                                                                                                             ","Above Expected Gains                                                                                                                                                                                                                                           ","Continuous Improvement                                                                                                                                                                                                                                         ","Effective                                                                                                                                                                                                                                                      ","88.1","83.7","Met                                                                                                                                                                                                                                                            ","Met ","ILRC",""
"000862","Buckeye Community Hope Foundation","009909","Constellation Schools: Mansfield Community Middle","FY09","Richland                      ","Startup","Site Based","General","0.6609772883688916","0.570635466850195","0.202385868318422","0.0","93.4 ","Coming in 2015","D ","F ","Coming in 2015","B ","NR","D ","C ","Coming in 2016","Coming in 2015","NR","NR","Coming in 2015","F ","Coming in 2015","Coming in 2014","Coming in 2015","Below Expected Gains                                                                                                                                                                                                                                           ","Above Expected Gains                                                                                                                                                                                                                                           ","Continuous Improvement                                                                                                                                                                                                                                         ","Effective                                                                                                                                                                                                                                                      ","75.9","86.0","Met                                                                                                                                                                                                                                                            ","Met ","ILRC",""
"000862","Buckeye Community Hope Foundation","009990","Horizon Science Academy Elementary School","FY09","Franklin                      ","Startup","Site Based","General","0.9614297097109181","0.999297527709023","0.116007353373161","0.0651433288585281","95.6 ","Coming in 2015","D ","F ","Coming in 2015","A ","NR","F ","C ","Coming in 2016","Coming in 2015","NR","NR","Coming in 2015","F ","Coming in 2015","Coming in 2014","Coming in 2015","Above Expected Gains                                                                                                                                                                                                                                           ","Above Expected Gains                                                                                                                                                                                                                                           ","Effective                                                                                                                                                                                                                                                      ","Effective                                                                                                                                                                                                                                                      ","83.6","84.7","Not Met                                                                                                                                                                                                                                                        ","Met ","ILRC",""
"000862","Buckeye Community Hope Foundation","010005","Horizon Science Academy Cleveland Elementary School","FY09","Cuyahoga                      ","Startup","Site Based","General","1.0","1.0","0.112957673331602","NC","95.2 ","Coming in 2015","D ","F ","Coming in 2015","C ","NR","B ","A ","Coming in 2016","Coming in 2015","NR","NR","Coming in 2015","F ","Coming in 2015","Coming in 2014","Coming in 2015","Below Expected Gains                                                                                                                                                                                                                                           ","Met Expected Gains                                                                                                                                                                                                                                             ","Academic Watch                                                                                                                                                                                                                                                 ","Continuous Improvement                                                                                                                                                                                                                                         ","78.6","89.0","Not Met                                                                                                                                                                                                                                                        ","Met ","ILRC",""
"000862","Buckeye Community Hope Foundation","010006","Knight Academy","FY09","Lucas                         ","Startup","Site Based","General","0.9189134263649915","0.802669015038613","0.138395881316895","0.0","94.4 ","Coming in 2015","D ","F ","Coming in 2015","F ","NR","C ","D ","Coming in 2016","Coming in 2015","NR","NR","Coming in 2015","F ","Coming in 2015","Coming in 2014","Coming in 2015","Below Expected Gains                                                                                                                                                                                                                                           ","Met Expected Gains                                                                                                                                                                                                                                             ","Academic Watch                                                                                                                                                                                                                                                 ","Continuous Improvement                                                                                                                                                                                                                                         ","75.8","85.1","Not Met                                                                                                                                                                                                                                                        ","Met ","ILRC",""
"000862","Buckeye Community Hope Foundation","010007","Horizon Science Academy Denison Elementary School","FY09","Cuyahoga                      ","Startup","Site Based","General","0.8427532029314071","0.999815468972426","0.118706173880951","0.0735751568513734","96.1 ","Coming in 2015","D ","F ","Coming in 2015","A ","NR","B ","A ","Coming in 2016","Coming in 2015","NR","NR","Coming in 2015","F ","Coming in 2015","Coming in 2014","Coming in 2015","Above Expected Gains                                                                                                                                                                                                                                           ","Met Expected Gains                                                                                                                                                                                                                                             ","Effective                                                                                                                                                                                                                                                      ","Academic Emergency                                                                                                                                                                                                                                             ","82.2","68.8","Met                                                                                                                                                                                                                                                            ","Not Met","ILRC",""
"000862","Buckeye Community Hope Foundation","010205","L. Hollingworth School for Talented and Gifted","FY10","Lucas                         ","Startup","Site Based","General","0.6975690774573453","0.649916956062207","0.120096632945795","0.185897629473048","94.2 ","Coming in 2015","D ","F ","Coming in 2015","D ","NR","C ","C ","Coming in 2016","Coming in 2015","NR","NR","Coming in 2015","F ","Coming in 2015","Coming in 2014","Coming in 2015","Below Expected Gains                                                                                                                                                                                                                                           ","Met Expected Gains                                                                                                                                                                                                                                             ","Continuous Improvement                                                                                                                                                                                                                                         ","Continuous Improvement                                                                                                                                                                                                                                         ","81.0","89.6","Met                                                                                                                                                                                                                                                            ","Met ","ILRC",""
"000862","Buckeye Community Hope Foundation","011533","Horizon Science Academy Lorain","FY10","Lorain                        ","Startup","Site Based","General","0.6811404338078395","0.940196104913428","0.117581912968315","0.115177872018584","93.9 ","Coming in 2015","C ","F ","Coming in 2015","B ","NR","C ","C ","Coming in 2016","Coming in 2015","NR","NR","Coming in 2015","F ","Coming in 2015","Coming in 2014","Coming in 2015","Met Expected Gains                                                                                                                                                                                                                                             ","Above Expected Gains                                                                                                                                                                                                                                           ","Effective                                                                                                                                                                                                                                                      ","Effective                                                                                                                                                                                                                                                      ","90.0","82.7","Met                                                                                                                                                                                                                                                            ","Met ","ILRC",""
"000862","Buckeye Community Hope Foundation","011534","Horizon Science Academy Dayton High School","FY10","Montgomery                    ","Startup","Site Based","General","0.7815148393100467","1.0","0.175512645817408","0.128020206720064","91.5 ","Coming in 2015","D ","F ","Coming in 2015","C ","NR","B ","D ","Coming in 2016","Coming in 2015","F ","F ","Coming in 2015","F ","Coming in 2015","Coming in 2014","Coming in 2015","Met Expected Gains                                                                                                                                                                                                                                             ","Above Expected Gains                                                                                                                                                                                                                                           ","Continuous Improvement                                                                                                                                                                                                                                         ","Continuous Improvement                                                                                                                                                                                                                                         ","84.0","78.0","Not Met                                                                                                                                                                                                                                                        ","Not Met","ILRC",""
"000862","Buckeye Community Hope Foundation","011976","Horizon Science Academy Dayton Downtown","FY11","Montgomery                    ","Startup","Site Based","General","0.29764748649771466","1.0","0.166727253842958","0.250882841711674","92.6 ","Coming in 2015","D ","F ","Coming in 2015","A ","NR","NR","B ","Coming in 2016","Coming in 2015","NR","NR","Coming in 2015","F ","Coming in 2015","Coming in 2014","Coming in 2015","Met Expected Gains                                                                                                                                                                                                                                             ","Met Expected Gains                                                                                                                                                                                                                                             ","Continuous Improvement                                                                                                                                                                                                                                         ","Academic Watch                                                                                                                                                                                                                                                 ","80.9","73.8","Met                                                                                                                                                                                                                                                            ","Not Met","ILRC",""
"000862","Buckeye Community Hope Foundation","011986","Horizon Science Academy Youngstown","FY11","Mahoning                      ","Startup","Site Based","General","0.9270295944464744","1.0","0.0715527950310559","NC","94.2 ","Coming in 2015","D ","F ","Coming in 2015","A ","NR","NR","D ","Coming in 2016","Coming in 2015","NR","NR","Coming in 2015","F ","Coming in 2015","Coming in 2014","Coming in 2015","Above Expected Gains                                                                                                                                                                                                                                           ","NR","Effective                                                                                                                                                                                                                                                      ","Continuous Improvement                                                                                                                                                                                                                                         ","85.0","82.7","Met                                                                                                                                                                                                                                                            ","Met ","ILRC",""
"000862","Buckeye Community Hope Foundation","011987","Horizon Science Academy Toledo Downtown","FY11","Lucas                         ","Startup","Site Based","General","0.8722411579753363","0.979831695217496","0.106675700800263","NC","91.6 ","Coming in 2015","D ","F ","Coming in 2015","A ","NR","NR","C ","Coming in 2016","Coming in 2015","NR","NR","Coming in 2015","F ","Coming in 2015","Coming in 2014","Coming in 2015","Met Expected Gains                                                                                                                                                                                                                                             ","Below Expected Gains                                                                                                                                                                                                                                           ","Continuous Improvement                                                                                                                                                                                                                                         ","Academic Watch                                                                                                                                                                                                                                                 ","82.6","72.6","Met                                                                                                                                                                                                                                                            ","Not Met","ILRC",""
"000862","Buckeye Community Hope Foundation","012011","Columbus Performance Academy","FY11","Franklin                      ","Startup","Site Based","General","0.8807407835890761","0.937783701794568","0.194210826738002","0.0","94.0 ","Coming in 2015","D ","F ","Coming in 2015","B ","NR","NR","C ","Coming in 2016","Coming in 2015","NR","NR","Coming in 2015","F ","Coming in 2015","Coming in 2014","Coming in 2015","Met Expected Gains                                                                                                                                                                                                                                             ","NR","Continuous Improvement                                                                                                                                                                                                                                         ","Not Rated                                                                                                                                                                                                                                                      ","80.7","84.6","Met                                                                                                                                                                                                                                                            ","Met ","ILRC",""
"000862","Buckeye Community Hope Foundation","012025","Constellation Schools: Stockyard Community Middle","FY11","Cuyahoga                      ","Startup","Site Based","General","0.4678860943670759","0.853322247626966","0.331254763389455","0.0","93.3 ","Coming in 2015","D ","F ","Coming in 2015","B ","NR","C ","C ","Coming in 2016","Coming in 2015","NR","NR","Coming in 2015","F ","Coming in 2015","Coming in 2014","Coming in 2015","Met Expected Gains                                                                                                                                                                                                                                             ","Met Expected Gains                                                                                                                                                                                                                                             ","Continuous Improvement                                                                                                                                                                                                                                         ","Academic Watch                                                                                                                                                                                                                                                 ","74.9","76.3","Met                                                                                                                                                                                                                                                            ","Not Met","ILRC",""
"000862","Buckeye Community Hope Foundation","012026","Constellation Schools: Collinwood Village Academy","FY12","Cuyahoga                      ","Startup","Site Based","General","0.9625618589973463","0.706304238686079","NC","0.0","93.5 ","Coming in 2015","C ","NR","Coming in 2015","A ","NR","NR","NR","Coming in 2016","Coming in 2015","NR","NR","Coming in 2015","NR","Coming in 2015","Coming in 2014","Coming in 2015","NR","NR","Not Rated                                                                                                                                                                                                                                                      ","NO","NR","NO","Not Met","NO","ILRC",""
"000862","Buckeye Community Hope Foundation","012556","Pearl Academy","FY12","Cuyahoga                      ","Startup","Site Based","General","0.5884788926312712","0.820650386841037","0.163346574726095","NC","91.0 ","Coming in 2015","D ","F ","Coming in 2015","F ","NR","NR","C ","Coming in 2016","Coming in 2015","NR","NR","Coming in 2015","F ","Coming in 2015","Coming in 2014","Coming in 2015","Below Expected Gains                                                                                                                                                                                                                                           ","NR","Academic Emergency                                                                                                                                                                                                                                             ","NO","69.7","NO","Not Met                                                                                                                                                                                                                                                        ","NO","ILRC",""
"000862","Buckeye Community Hope Foundation","012557","Woodland Academy","FY12","Cuyahoga                      ","Startup","Site Based","General","1.0","0.97091139395979","0.154262052351889","0.0","92.1 ","Coming in 2015","D ","F ","Coming in 2015","F ","NR","C ","B ","Coming in 2016","Coming in 2015","NR","NR","Coming in 2015","F ","Coming in 2015","Coming in 2014","Coming in 2015","Below Expected Gains                                                                                                                                                                                                                                           ","NR","Academic Emergency                                                                                                                                                                                                                                             ","NO","59.4","NO","Not Met                                                                                                                                                                                                                                                        ","NO","ILRC",""
"000862","Buckeye Community Hope Foundation","012668","Garfield Academy","FY12","Stark                         ","Startup","Site Based","General","0.7850769165130801","0.977958523079173","0.23421824870118","0.0","92.3 ","Coming in 2015","D ","F ","Coming in 2015","C ","NR","C ","B ","Coming in 2016","Coming in 2015","NR","NR","Coming in 2015","F ","Coming in 2015","Coming in 2014","Coming in 2015","Met Expected Gains                                                                                                                                                                                                                                             ","NR","Academic Emergency                                                                                                                                                                                                                                             ","NO","68.3","NO","Not Met                                                                                                                                                                                                                                                        ","NO","ILRC",""
"000862","Buckeye Community Hope Foundation","013173","Imagine Hill Avenue","FY13","Lucas                         ","Startup","Site Based","General","0.7879083147735706","0.911516332590943","0.128247958426132","0.0","92.5 ","Coming in 2015","D ","F ","Coming in 2015","NR","NR","NR","NR","Coming in 2016","Coming in 2015","NR","NR","Coming in 2015","NR","Coming in 2015","Coming in 2014","Coming in 2015","NO","NO","NO","NO","NO","NO","NO","NO","ILRC",""
"000862","Buckeye Community Hope Foundation","013174","Young Scholars Prep School","FY13","Franklin                      ","Startup","Site Based","General","0.9677708616560371","0.953021933939308","NC","0.0","89.9 ","Coming in 2015","D ","NR","Coming in 2015","NR","NR","NR","NR","Coming in 2016","Coming in 2015","NR","NR","Coming in 2015","NR","Coming in 2015","Coming in 2014","Coming in 2015","NO","NO","NO","NO","NO","NO","NO","NO","ILRC",""
"000862","Buckeye Community Hope Foundation","133819","Hope Academy Lincoln Park","FY00","Cuyahoga                      ","Startup","Site Based","General","0.7589197559639582","0.968864201427099","0.144555585657317","0.101085806979299","93.5 ","Coming in 2015","C ","F ","Coming in 2015","A ","NR","NR","C ","Coming in 2016","Coming in 2015","NR","NR","Coming in 2015","F ","Coming in 2015","Coming in 2014","Coming in 2015","Above Expected Gains                                                                                                                                                                                                                                           ","Met Expected Gains                                                                                                                                                                                                                                             ","Effective                                                                                                                                                                                                                                                      ","Academic Watch                                                                                                                                                                                                                                                 ","84.5","70.5","Not Met                                                                                                                                                                                                                                                        ","Not Met","ILRC",""
"000862","Buckeye Community Hope Foundation","134148","Aurora Academy","FY99","Lucas                         ","Startup","Site Based","General","0.4692268565615466","0.920396744659207","0.114657511020685","0.0","94.8 ","Coming in 2015","D ","F ","Coming in 2015","A ","NR","NR","B ","Coming in 2016","Coming in 2015","NR","NR","Coming in 2015","F ","Coming in 2015","Coming in 2014","Coming in 2015","Above Expected Gains                                                                                                                                                                                                                                           ","Met Expected Gains                                                                                                                                                                                                                                             ","Effective                                                                                                                                                                                                                                                      ","Continuous Improvement                                                                                                                                                                                                                                         ","84.8","80.6","Not Met                                                                                                                                                                                                                                                        ","Not Met","ILRC",""
"000862","Buckeye Community Hope Foundation","134213","Middlebury Academy","FY99","Summit                        ","Startup","Site Based","General","0.9436683118177581","0.975853254666174","0.108065527386139","NC","93.8 ","Coming in 2015","D ","F ","Coming in 2015","B ","NR","C ","A ","Coming in 2016","Coming in 2015","NR","NR","Coming in 2015","F ","Coming in 2015","Coming in 2014","Coming in 2015","Met Expected Gains                                                                                                                                                                                                                                             ","Below Expected Gains                                                                                                                                                                                                                                           ","Academic Watch                                                                                                                                                                                                                                                 ","Academic Watch                                                                                                                                                                                                                                                 ","76.6","72.4","Not Met                                                                                                                                                                                                                                                        ","Not Met","ILRC",""
"000862","Buckeye Community Hope Foundation","143172","International Acad Of Columbus","FY03","Franklin                      ","Startup","Site Based","General","0.7657832478268959","0.995348095377336","0.0507190515431032","0.53169940721444","94.5 ","Coming in 2015","C ","D ","Coming in 2015","A ","NR","NR","A ","Coming in 2016","Coming in 2015","NR","NR","Coming in 2015","F ","Coming in 2015","Coming in 2014","Coming in 2015","Met Expected Gains                                                                                                                                                                                                                                             ","Met Expected Gains                                                                                                                                                                                                                                             ","Academic Watch                                                                                                                                                                                                                                                 ","Continuous Improvement                                                                                                                                                                                                                                         ","79.4","83.7","Not Met                                                                                                                                                                                                                                                        ","Met ","ILRC",""
"000862","Buckeye Community Hope Foundation","143198","Great Western Academy","FY03","Franklin                      ","Startup","Site Based","General","0.6262853747685198","0.887188563933115","0.0877478617524227","0.12162329674975","93.0 ","Coming in 2015","D ","F ","Coming in 2015","A ","NR","F ","F ","Coming in 2016","Coming in 2015","NR","NR","Coming in 2015","F ","Coming in 2015","Coming in 2014","Coming in 2015","Above Expected Gains                                                                                                                                                                                                                                           ","Above Expected Gains                                                                                                                                                                                                                                           ","Continuous Improvement                                                                                                                                                                                                                                         ","Effective                                                                                                                                                                                                                                                      ","83.8","84.6","Not Met                                                                                                                                                                                                                                                        ","Not Met","ILRC",""
